weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,45343,98,3,17,29,2.5,3.2,2021-09-19 00:00:00,3,Unknown,None,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Sibling,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,21,21 Years Old,Responding to Disturbance Call,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,45343,98,3,17,29,2.5,3.2,2021-09-19 00:00:00,16,Not Hispanic or Latino,None,2021,5,F,21,
Personal Weapons,t,None (no bias),Victim Was Boyfriend/Girlfriend,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,45343,98,3,17,29,2.5,3.2,2021-09-27 00:00:00,3,Not Hispanic or Latino,None,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Handling Persons with Mental Illness,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,45343,98,3,17,29,2.5,3.2,2021-10-01 00:00:00,15,Not Hispanic or Latino,Minor Injury,2021,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Spouse,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,All Other,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,45343,98,3,17,29,2.5,3.2,2021-11-15 00:00:00,4,Not Hispanic or Latino,Minor Injury,2021,5,F,32,
Unknown,f,None (no bias),Victim Was Boyfriend/Girlfriend,Government/Public Building,Kidnapping/Abduction,Person,f,t,  ,Kidnapping/Abduction,A    ,Black or African American,20,28,28 Years Old,All Other,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,45343,98,3,17,29,2.5,3.2,2021-11-26 00:00:00,12,Not Hispanic or Latino,None,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,All Other,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,45343,98,3,17,29,2.5,3.2,2021-11-28 00:00:00,11,Not Hispanic or Latino,Minor Injury,2021,5,F,49,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,All Other,Alexandria Police Department,31.193204,-92.535953,I,LA0400100,ALEXANDRIA,Alexandria,Louisiana,45343,98,3,17,29,2.5,3.2,2021-11-28 00:00:00,11,Not Hispanic or Latino,Minor Injury,2021,5,F,49,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,52,52 Years Old,Investigating Suspicious Persons or Circumstances,Clinton Police Department,30.839784,-91.043434,I,LA0190100,CLINTON,Clinton,Louisiana,1472,6,0,2,0,5.4,5.4,2021-10-03 00:00:00,1,Not Hispanic or Latino,None,2021,5,F,52,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,St. Charles Parish Sheriff's Office,29.905722,-90.357855,I,LA0450000,ST. CHARLES,St. Charles,Louisiana,52628,190,0,45,0,4.5,4.5,2021-01-19 00:00:00,18,Not Hispanic or Latino,None,2021,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,35,35 Years Old,Responding to Disturbance Call,St. John the Baptist Parish Sheriff's Office,30.147307,-90.485674,I,LA0480000,ST. JOHN THE BAPTIST,St. John the Baptist,Louisiana,41922,140,0,38,0,4.2,4.2,2021-09-09 00:00:00,6,Unknown,None,2021,5,F,35,
Unknown,f,None (no bias),Relationship Unknown,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,42,42 Years Old,Investigating Suspicious Persons or Circumstances,Opelousas Police Department,30.53644,-92.08239,I,LA0490200,OPELOUSAS,Opelousas,Louisiana,15457,,,,,,,2021-05-14 00:00:00,14,Not Hispanic or Latino,None,2021,5,F,42,
Other,t,None (no bias),Victim Was Acquaintance,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Civil Disorder,St. Martin Parish Sheriff's Office,30.121433,-91.611481,I,LA0500000,ST. MARTIN,St. Martin,Louisiana,38137,91,0,28,0,3.1,3.1,2021-02-28 00:00:00,22,Not Hispanic or Latino,Minor Injury,2021,5,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Investigating Suspicious Persons or Circumstances,St. Martin Parish Sheriff's Office,30.121433,-91.611481,I,LA0500000,ST. MARTIN,St. Martin,Louisiana,38137,91,0,28,0,3.1,3.1,2021-06-11 00:00:00,4,Not Hispanic or Latino,None,2021,5,F,32,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Investigating Suspicious Persons or Circumstances,St. Martin Parish Sheriff's Office,30.121433,-91.611481,I,LA0500000,ST. MARTIN,St. Martin,Louisiana,38137,91,0,28,0,3.1,3.1,2021-06-11 00:00:00,4,Not Hispanic or Latino,None,2021,5,F,32,
Personal Weapons,t,None (no bias),Relationship Unknown,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,70,70 Years Old,All Other,St. Martin Parish Sheriff's Office,30.121433,-91.611481,I,LA0500000,ST. MARTIN,St. Martin,Louisiana,38137,91,0,28,0,3.1,3.1,2021-06-30 00:00:00,13,Not Hispanic or Latino,None,2021,5,F,70,
Rifle,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,All Other,St. Martin Parish Sheriff's Office,30.121433,-91.611481,I,LA0500000,ST. MARTIN,St. Martin,Louisiana,38137,91,0,28,0,3.1,3.1,2021-09-04 00:00:00,14,Not Hispanic or Latino,None,2021,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Responding to Disturbance Call,St. Martin Parish Sheriff's Office,30.121433,-91.611481,I,LA0500000,ST. MARTIN,St. Martin,Louisiana,38137,91,0,28,0,3.1,3.1,2021-11-26 00:00:00,8,Not Hispanic or Latino,None,2021,5,F,32,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,46,46 Years Old,"Handling, Transporting, Custody of Prisoners",Patterson Police Department,29.629349,-91.463804,I,LA0510400,PATTERSON,Patterson,Louisiana,5616,14,0,13,0,4.8,4.8,2021-03-17 00:00:00,1,Not Hispanic or Latino,None,2021,5,F,46,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School/College,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,Slidell Police Department,30.274563,-89.78045,I,LA0520200,SLIDELL,Slidell,Louisiana,27561,,,,,,,2021-04-27 00:00:00,9,Not Hispanic or Latino,None,2021,5,F,35,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School/College,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,Slidell Police Department,30.274563,-89.78045,I,LA0520200,SLIDELL,Slidell,Louisiana,27561,,,,,,,2021-04-27 00:00:00,9,Not Hispanic or Latino,None,2021,5,F,35,
Personal Weapons,t,None (no bias),Relationship Unknown,Commercial/Office Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Tangipahoa Parish Sheriff's Office,30.621581,-90.406633,I,LA0530000,TANGIPAHOA,Tangipahoa,Louisiana,96303,84,63,20,65,1.1,2.4,2021-04-13 00:00:00,11,Not Hispanic or Latino,Other Major Injury,2021,5,F,31,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,Tangipahoa Parish Sheriff's Office,30.621581,-90.406633,I,LA0530000,TANGIPAHOA,Tangipahoa,Louisiana,96303,84,63,20,65,1.1,2.4,2021-07-24 00:00:00,13,Not Hispanic or Latino,None,2021,5,F,32,
Unknown,f,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",Tangipahoa Parish Sheriff's Office,30.621581,-90.406633,I,LA0530000,TANGIPAHOA,Tangipahoa,Louisiana,96303,84,63,20,65,1.1,2.4,2021-08-30 00:00:00,22,Not Hispanic or Latino,Minor Injury,2021,5,F,26,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,29,29 Years Old,Responding to Disturbance Call,Terrebonne Parish Sheriff's Office,29.333258,-90.844212,I,LA0550000,TERREBONNE,Terrebonne,Louisiana,76563,169,0,64,0,3.0,3.0,2021-11-23 00:00:00,20,Not Hispanic or Latino,None,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,Responding to Disturbance Call,Houma Police Department,29.333258,-90.844212,I,LA0550100,HOUMA,Houma,Louisiana,32351,,,,,,,2021-01-24 00:00:00,8,Not Hispanic or Latino,Possible Internal Injury,2021,5,F,33,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,53,53 Years Old,All Other,Vermilion Parish Sheriff's Office,29.786872,-92.29009,I,LA0570000,VERMILION,Vermilion,Louisiana,38051,96,4,12,20,2.8,3.5,2021-01-24 00:00:00,16,Unknown,None,2021,5,F,53,
Other,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,53,53 Years Old,All Other,Vermilion Parish Sheriff's Office,29.786872,-92.29009,I,LA0570000,VERMILION,Vermilion,Louisiana,38051,96,4,12,20,2.8,3.5,2021-01-24 00:00:00,16,Unknown,None,2021,5,F,53,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,47,47 Years Old,All Other,Vermilion Parish Sheriff's Office,29.786872,-92.29009,I,LA0570000,VERMILION,Vermilion,Louisiana,38051,96,4,12,20,2.8,3.5,2021-07-07 00:00:00,13,Not Hispanic or Latino,None,2021,5,F,47,
Other,t,None (no bias),Victim Was Acquaintance,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,41,41 Years Old,Responding to Disturbance Call,West Feliciana Parish Sheriff's Office,30.872701,-91.421008,I,LA0630000,WEST FELICIANA,West Feliciana,Louisiana,15338,20,30,3,25,1.5,5.1,2021-01-25 00:00:00,17,Not Hispanic or Latino,None,2021,5,F,41,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Falmouth Police Department,41.553528,-70.602745,I,MA0010700,FALMOUTH,Falmouth,Massachusetts,31320,48,1,6,3,1.7,1.9,2021-05-14 00:00:00,1,Not Hispanic or Latino,None,2021,5,F,31,32
Other,t,None (no bias),Victim Was Stranger,Liquor Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,Attempting Other Arrests,Falmouth Police Department,41.553528,-70.602745,I,MA0010700,FALMOUTH,Falmouth,Massachusetts,31320,48,1,6,3,1.7,1.9,2021-01-27 00:00:00,6,Not Hispanic or Latino,None,2021,5,F,39,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Attempting Other Arrests,Falmouth Police Department,41.553528,-70.602745,I,MA0010700,FALMOUTH,Falmouth,Massachusetts,31320,48,1,6,3,1.7,1.9,2021-09-29 00:00:00,17,Not Hispanic or Latino,None,2021,5,F,30,34
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,56,56 Years Old,"Handling, Transporting, Custody of Prisoners",Pittsfield Police Department,42.449337,-73.25242,I,MA0022200,PITTSFIELD,Pittsfield,Massachusetts,41556,,,,,,,2021-05-26 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,56,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",Pittsfield Police Department,42.449337,-73.25242,I,MA0022200,PITTSFIELD,Pittsfield,Massachusetts,41556,,,,,,,2021-05-26 00:00:00,22,Not Hispanic or Latino,Minor Injury,2021,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,56,56 Years Old,"Handling, Transporting, Custody of Prisoners",Pittsfield Police Department,42.449337,-73.25242,I,MA0022200,PITTSFIELD,Pittsfield,Massachusetts,41556,,,,,,,2021-05-26 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,56,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",Pittsfield Police Department,42.449337,-73.25242,I,MA0022200,PITTSFIELD,Pittsfield,Massachusetts,41556,,,,,,,2021-05-26 00:00:00,22,Not Hispanic or Latino,Minor Injury,2021,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,Amherst Police Department,42.37582,-72.5167,I,MA0080100,AMHERST,Amherst,Massachusetts,40843,37,0,6,3,1.1,1.1,2021-10-15 00:00:00,0,Not Hispanic or Latino,Minor Injury,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,Northampton Police Department,42.31931,-72.63211,I,MA0081200,NORTHAMPTON,Northampton,Massachusetts,28332,50,0,10,7,2.1,2.4,2021-05-03 00:00:00,2,Not Hispanic or Latino,None,2021,5,F,24,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,South Hadley Police Department,42.21588,-72.59365,I,MA0081500,SOUTH HADLEY,South Hadley,Massachusetts,17520,21,3,5,3,1.5,1.8,2021-03-27 00:00:00,12,Not Hispanic or Latino,None,2021,5,F,32,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,46,46 Years Old,Responding to Disturbance Call,South Hadley Police Department,42.21588,-72.59365,I,MA0081500,SOUTH HADLEY,South Hadley,Massachusetts,17520,21,3,5,3,1.5,1.8,2021-03-27 00:00:00,12,Not Hispanic or Latino,None,2021,5,F,46,
Other,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,52,52 Years Old,Traffic Pursuits and Stops,Acton Police Department,42.481711,-71.394917,I,MA0090100,ACTON,Acton,Massachusetts,23853,36,6,4,5,1.7,2.1,2021-03-24 00:00:00,11,Not Hispanic or Latino,None,2021,5,F,52,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,Fall River Police Department,41.78334,-71.12577,I,MA0030800,FALL RIVER,Fall River,Massachusetts,90618,207,21,15,26,2.4,3.0,2021-08-19 00:00:00,23,Not Hispanic or Latino,Minor Injury,2021,5,F,20,40
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Attempting Other Arrests,Fall River Police Department,41.78334,-71.12577,I,MA0030800,FALL RIVER,Fall River,Massachusetts,90618,207,21,15,26,2.4,3.0,2021-01-31 00:00:00,1,Not Hispanic or Latino,None,2021,5,F,30,40
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,Fall River Police Department,41.78334,-71.12577,I,MA0030800,FALL RIVER,Fall River,Massachusetts,90618,207,21,15,26,2.4,3.0,2021-03-30 00:00:00,3,Not Hispanic or Latino,None,2021,5,F,30,40
Knife/Cutting Instrument,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,35,35 Years Old,Investigating Suspicious Persons or Circumstances,Cambridge Police Department,42.36524,-71.10541,I,MA0091100,CAMBRIDGE,Cambridge,Massachusetts,121699,230,18,32,23,2.2,2.5,2021-11-07 00:00:00,8,Unknown,Minor Injury,2021,5,F,35,
None,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Investigating Suspicious Persons or Circumstances,Cambridge Police Department,42.36524,-71.10541,I,MA0091100,CAMBRIDGE,Cambridge,Massachusetts,121699,230,18,32,23,2.2,2.5,2021-11-07 00:00:00,8,Unknown,Minor Injury,2021,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,New Bedford Police Department,41.638344,-70.94959,I,MA0031100,NEW BEDFORD,New Bedford,Massachusetts,96346,217,11,17,26,2.4,2.8,2021-06-21 00:00:00,14,Not Hispanic or Latino,Minor Injury,2021,5,F,29,
Blunt Object,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,59,59 Years Old,Attempting Other Arrests,Framingham Police Department,42.481711,-71.394917,I,MA0091800,FRAMINGHAM,Framingham,Massachusetts,75042,109,5,14,15,1.6,1.9,2021-01-06 00:00:00,8,Not Hispanic or Latino,None,2021,5,F,59,0
Blunt Object,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,59,59 Years Old,Attempting Other Arrests,Framingham Police Department,42.481711,-71.394917,I,MA0091800,FRAMINGHAM,Framingham,Massachusetts,75042,109,5,14,15,1.6,1.9,2021-01-06 00:00:00,8,Not Hispanic or Latino,None,2021,5,F,59,0
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,59,59 Years Old,Attempting Other Arrests,Framingham Police Department,42.481711,-71.394917,I,MA0091800,FRAMINGHAM,Framingham,Massachusetts,75042,109,5,14,15,1.6,1.9,2021-01-06 00:00:00,8,Not Hispanic or Latino,None,2021,5,F,59,0
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,59,59 Years Old,Attempting Other Arrests,Framingham Police Department,42.481711,-71.394917,I,MA0091800,FRAMINGHAM,Framingham,Massachusetts,75042,109,5,14,15,1.6,1.9,2021-01-06 00:00:00,8,Not Hispanic or Latino,None,2021,5,F,59,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,New Bedford Police Department,41.638344,-70.94959,I,MA0031100,NEW BEDFORD,New Bedford,Massachusetts,96346,217,11,17,26,2.4,2.8,2021-10-24 00:00:00,0,Not Hispanic or Latino,None,2021,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Framingham Police Department,42.481711,-71.394917,I,MA0091800,FRAMINGHAM,Framingham,Massachusetts,75042,109,5,14,15,1.6,1.9,2021-06-30 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,Framingham Police Department,42.481711,-71.394917,I,MA0091800,FRAMINGHAM,Framingham,Massachusetts,75042,109,5,14,15,1.6,1.9,2021-12-11 00:00:00,20,Not Hispanic or Latino,Minor Injury,2021,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,31,31 Years Old,"Handling, Transporting, Custody of Prisoners",Framingham Police Department,42.481711,-71.394917,I,MA0091800,FRAMINGHAM,Framingham,Massachusetts,75042,109,5,14,15,1.6,1.9,2021-12-16 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,New Bedford Police Department,41.638344,-70.94959,I,MA0031100,NEW BEDFORD,New Bedford,Massachusetts,96346,217,11,17,26,2.4,2.8,2021-04-24 00:00:00,4,Not Hispanic or Latino,None,2021,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,56,56 Years Old,Investigating Suspicious Persons or Circumstances,Hudson Police Department,42.397785,-71.5778,I,MA0092200,HUDSON,Hudson,Massachusetts,19954,33,6,1,5,1.7,2.3,2021-06-18 00:00:00,20,Not Hispanic or Latino,None,2021,5,F,56,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,54,54 Years Old,Responding to Disturbance Call,Lowell Police Department,42.64813,-71.31313,I,MA0092600,LOWELL,Lowell,Massachusetts,112230,214,29,22,41,2.1,2.7,2021-01-09 00:00:00,12,Not Specified,None,2021,5,F,54,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,45,45 Years Old,Responding to Disturbance Call,Lowell Police Department,42.64813,-71.31313,I,MA0092600,LOWELL,Lowell,Massachusetts,112230,214,29,22,41,2.1,2.7,2021-02-09 00:00:00,23,Not Specified,None,2021,5,F,45,
Other,t,None (no bias),Victim Was Stranger,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,Attempting Other Arrests,Swansea Police Department,41.746483,-71.19428,I,MA0031800,SWANSEA,Swansea,Massachusetts,17257,28,2,5,4,1.9,2.3,2021-11-03 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,39,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,Responding to Disturbance Call,Lowell Police Department,42.64813,-71.31313,I,MA0092600,LOWELL,Lowell,Massachusetts,112230,214,29,22,41,2.1,2.7,2021-04-03 00:00:00,18,Hispanic or Latino,Minor Injury,2021,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,Lowell Police Department,42.64813,-71.31313,I,MA0092600,LOWELL,Lowell,Massachusetts,112230,214,29,22,41,2.1,2.7,2021-10-30 00:00:00,18,Not Specified,None,2021,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Georgetown Police Department,42.721397,-70.99251,I,MA0050700,GEORGETOWN,Georgetown,Massachusetts,8920,9,2,4,3,1.5,2.0,2021-07-11 00:00:00,22,Not Hispanic or Latino,None,2021,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",Newton Police Department,42.34906,-71.22799,I,MA0093300,NEWTON,Newton,Massachusetts,88769,120,8,20,23,1.6,1.9,2021-08-31 00:00:00,15,Not Hispanic or Latino,None,2021,5,F,30,
None,f,None (no bias),Victim was Otherwise Known,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,Responding to Disturbance Call,Haverhill Police Department,42.727875,-71.011185,I,MA0051100,HAVERHILL,Haverhill,Massachusetts,64944,88,5,17,11,1.6,1.9,2021-07-25 00:00:00,17,Not Hispanic or Latino,None,2021,5,F,22,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,21,21 Years Old,Responding to Disturbance Call,Lawrence Police Department,42.708637,-71.165016,I,MA0051300,LAWRENCE,Lawrence,Massachusetts,81021,142,8,20,15,2.0,2.3,2021-04-01 00:00:00,18,Not Specified,None,2021,5,F,21,
None,f,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,"Handling, Transporting, Custody of Prisoners",Somerville Police Department,42.379456,-71.092606,I,MA0093900,SOMERVILLE,Somerville,Massachusetts,82123,,,,,,,2021-03-17 00:00:00,16,Unknown,Minor Injury,2021,5,F,28,
