weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,agency_name,latitude,longitude,reporting_type,ori,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Unknown,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,Pasco Police Department,46.235126,-119.0925,I,WA0110200,PASCO,Pasco,Washington,80838,84,1,12,9,1.2,1.3,2024-12-14 00:00:00,16,Hispanic or Latino,None,2024,5,F,30,
Other,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,23,23 Years Old,Handling Persons with Mental Illness,Grant County Sheriff's Office,47.213633,-119.467788,I,WA0130000,GRANT,Grant,Washington,49156,49,44,5,31,1.1,2.6,2024-08-13 00:00:00,10,Not Hispanic or Latino,None,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",Grant County Sheriff's Office,47.213633,-119.467788,I,WA0130000,GRANT,Grant,Washington,49156,49,44,5,31,1.1,2.6,2024-12-20 00:00:00,6,Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Moses Lake Police Department,47.213633,-119.467788,I,WA0130200,MOSES LAKE,Moses Lake,Washington,26624,39,2,3,6,1.6,1.9,2024-08-12 00:00:00,19,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Field/Woods,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Moses Lake Police Department,47.213633,-119.467788,I,WA0130200,MOSES LAKE,Moses Lake,Washington,26624,39,2,3,6,1.6,1.9,2024-10-02 00:00:00,13,Not Hispanic or Latino,None,2024,5,F,31,
Knife/Cutting Instrument,t,None (no bias),Victim was Otherwise Known,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,Moses Lake Police Department,47.213633,-119.467788,I,WA0130200,MOSES LAKE,Moses Lake,Washington,26624,39,2,3,6,1.6,1.9,2024-11-18 00:00:00,4,Not Hispanic or Latino,None,2024,5,F,31,
Other,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,22,22 Years Old,Investigating Suspicious Persons or Circumstances,Bremerton Police Department,47.56505,-122.63333,I,WA0180100,BREMERTON,Bremerton,Washington,46079,55,1,8,13,1.4,1.7,2024-09-14 00:00:00,10,Unknown,None,2024,5,F,22,
Fire/Incendiary Device,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,Port Orchard Police Department,47.639687,-122.649636,I,WA0180400,PORT ORCHARD,Port Orchard,Washington,18806,20,0,4,5,1.3,1.5,2024-02-21 00:00:00,10,Not Hispanic or Latino,None,2024,5,F,28,
Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,34,34 Years Old,Ambush - No Warning,Port Orchard Police Department,47.639687,-122.649636,I,WA0180400,PORT ORCHARD,Port Orchard,Washington,18806,20,0,4,5,1.3,1.5,2024-06-08 00:00:00,4,Unknown,Minor Injury,2024,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",Port Orchard Police Department,47.639687,-122.649636,I,WA0180400,PORT ORCHARD,Port Orchard,Washington,18806,20,0,4,5,1.3,1.5,2024-07-04 00:00:00,9,Unknown,None,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",Port Orchard Police Department,47.639687,-122.649636,I,WA0180400,PORT ORCHARD,Port Orchard,Washington,18806,20,0,4,5,1.3,1.5,2024-12-10 00:00:00,4,Not Hispanic or Latino,Minor Injury,2024,5,F,58,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",Port Orchard Police Department,47.639687,-122.649636,I,WA0180400,PORT ORCHARD,Port Orchard,Washington,18806,20,0,4,5,1.3,1.5,2024-12-10 00:00:00,4,Not Hispanic or Latino,Minor Injury,2024,5,F,58,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,62,62 Years Old,Attempting Other Arrests,Elma Police Department,47.142786,-123.827043,I,WA0140200,ELMA,Elma,Washington,3465,7,0,1,2,2.3,2.9,2024-04-18 00:00:00,11,Not Specified,None,2024,5,F,62,
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Responding to Disturbance Call,Hoquiam Police Department,46.97629,-123.88081,I,WA0140300,HOQUIAM,Hoquiam,Washington,8791,17,5,3,3,2.3,3.2,2024-01-18 00:00:00,14,Not Hispanic or Latino,None,2024,5,F,33,
Other,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,Lewis County Sheriff's Office,46.66148,-122.969284,I,WA0210000,LEWIS,Lewis,Washington,55078,37,33,1,29,0.7,1.8,2024-11-01 00:00:00,23,Not Hispanic or Latino,Minor Injury,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",Lewis County Sheriff's Office,46.66148,-122.969284,I,WA0210000,LEWIS,Lewis,Washington,55078,37,33,1,29,0.7,1.8,2024-12-10 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Church/Synagogue/Temple/Mosque,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,Centralia Police Department,46.580071,-122.377444,I,WA0210100,CENTRALIA,Centralia,Washington,18919,26,1,2,9,1.5,2.0,2024-01-16 00:00:00,12,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",Centralia Police Department,46.580071,-122.377444,I,WA0210100,CENTRALIA,Centralia,Washington,18919,26,1,2,9,1.5,2.0,2024-09-05 00:00:00,3,Hispanic or Latino,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Attempting Other Arrests,Centralia Police Department,46.580071,-122.377444,I,WA0210100,CENTRALIA,Centralia,Washington,18919,26,1,2,9,1.5,2.0,2024-11-19 00:00:00,10,Not Hispanic or Latino,None,2024,5,F,38,42
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,39,39 Years Old,All Other,Mason County Sheriff's Office,47.354126,-123.17385,I,WA0230000,MASON,Mason,Washington,59276,44,17,6,21,0.8,1.5,2024-04-17 00:00:00,14,Not Specified,Minor Injury,2024,5,F,39,
Other,t,None (no bias),Victim Was Acquaintance,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,"Handling, Transporting, Custody of Prisoners",King County Sheriff's Office,47.602222,-122.33089,I,WA0170000,KING,King,Washington,266681,159,20,27,51,0.7,1.0,2024-11-25 00:00:00,18,Not Hispanic or Latino,None,2024,5,F,19,29
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,24,24 Years Old,Responding to Disturbance Call,Bellevue Police Department,47.493554,-121.832375,I,WA0170200,BELLEVUE,Bellevue,Washington,151520,150,4,37,32,1.2,1.5,2024-02-05 00:00:00,1,Unknown,None,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,23,23 Years Old,Attempting Other Arrests,Bellevue Police Department,47.493554,-121.832375,I,WA0170200,BELLEVUE,Bellevue,Washington,151520,150,4,37,32,1.2,1.5,2024-04-24 00:00:00,23,Unknown,Minor Injury,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Shopping Mall,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,24,24 Years Old,Attempting Other Arrests,Bellevue Police Department,47.493554,-121.832375,I,WA0170200,BELLEVUE,Bellevue,Washington,151520,150,4,37,32,1.2,1.5,2024-12-14 00:00:00,19,Not Specified,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Shopping Mall,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,24,24 Years Old,Attempting Other Arrests,Bellevue Police Department,47.493554,-121.832375,I,WA0170200,BELLEVUE,Bellevue,Washington,151520,150,4,37,32,1.2,1.5,2024-12-14 00:00:00,19,Not Specified,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Shopping Mall,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,24,24 Years Old,Attempting Other Arrests,Bellevue Police Department,47.493554,-121.832375,I,WA0170200,BELLEVUE,Bellevue,Washington,151520,150,4,37,32,1.2,1.5,2024-12-14 00:00:00,19,Not Specified,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,31,31 Years Old,Attempting Other Arrests,Pierce County Sheriff's Office,47.254436,-122.44484,I,WA0270000,PIERCE,Pierce,Washington,451266,254,202,31,124,0.6,1.4,2024-03-09 00:00:00,16,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,31,31 Years Old,Attempting Other Arrests,Pierce County Sheriff's Office,47.254436,-122.44484,I,WA0270000,PIERCE,Pierce,Washington,451266,254,202,31,124,0.6,1.4,2024-03-09 00:00:00,16,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,Traffic Pursuits and Stops,Enumclaw Police Department,47.204655,-121.98993,I,WA0170400,ENUMCLAW,Enumclaw,Washington,12722,15,4,3,11,1.4,2.6,2024-01-15 00:00:00,14,Not Specified,None,2024,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,Pierce County Sheriff's Office,47.254436,-122.44484,I,WA0270000,PIERCE,Pierce,Washington,451266,254,202,31,124,0.6,1.4,2024-09-12 00:00:00,18,Hispanic or Latino,Possible Internal Injury,2024,5,F,29,
Unknown,f,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,39,39 Years Old,"Handling, Transporting, Custody of Prisoners",Walla Walla County Sheriff's Office,46.254606,-118.480374,I,WA0360000,WALLA WALLA,Walla Walla,Washington,19350,30,2,1,5,1.6,2.0,2024-05-01 00:00:00,10,Not Hispanic or Latino,None,2024,5,F,39,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,Whatcom County Sheriff's Office,48.75403,-122.4796,I,WA0370000,WHATCOM,Whatcom,Washington,95342,90,82,8,37,1.0,2.3,2024-02-10 00:00:00,20,Not Hispanic or Latino,Minor Injury,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",Whatcom County Sheriff's Office,48.75403,-122.4796,I,WA0370000,WHATCOM,Whatcom,Washington,95342,90,82,8,37,1.0,2.3,2024-02-17 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,"Handling, Transporting, Custody of Prisoners",Whatcom County Sheriff's Office,48.75403,-122.4796,I,WA0370000,WHATCOM,Whatcom,Washington,95342,90,82,8,37,1.0,2.3,2024-08-27 00:00:00,18,Not Specified,Minor Injury,2024,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,Bellingham Police Department,48.755722,-122.479614,I,WA0370100,BELLINGHAM,Bellingham,Washington,95717,99,17,20,42,1.2,1.9,2024-02-16 00:00:00,20,Unknown,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Government/Public Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,42,42 Years Old,Attempting Other Arrests,Bellingham Police Department,48.755722,-122.479614,I,WA0370100,BELLINGHAM,Bellingham,Washington,95717,99,17,20,42,1.2,1.9,2024-07-18 00:00:00,13,Not Hispanic or Latino,Minor Injury,2024,5,F,42,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Government/Public Building,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,51,51 Years Old,Attempting Other Arrests,Bellingham Police Department,48.755722,-122.479614,I,WA0370100,BELLINGHAM,Bellingham,Washington,95717,99,17,20,42,1.2,1.9,2024-07-18 00:00:00,13,Not Hispanic or Latino,Minor Injury,2024,5,F,51,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,42,42 Years Old,Handling Persons with Mental Illness,Pullman Police Department,46.728466,-117.18004,I,WA0380300,PULLMAN,Pullman,Washington,33105,27,4,5,10,1.0,1.4,2024-06-27 00:00:00,17,Not Specified,Minor Injury,2024,5,F,42,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,22,22 Years Old,Handling Persons with Mental Illness,Tacoma Police Department,47.051437,-122.153228,I,WA0270300,TACOMA,Tacoma,Washington,223980,279,8,64,38,1.5,1.7,2024-03-05 00:00:00,4,Not Hispanic or Latino,None,2024,5,F,22,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",Tacoma Police Department,47.051437,-122.153228,I,WA0270300,TACOMA,Tacoma,Washington,223980,279,8,64,38,1.5,1.7,2024-03-14 00:00:00,6,Hispanic or Latino,Other Major Injury,2024,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Shelter-Mission/Homeless,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,22,22 Years Old,Responding to Disturbance Call,Tacoma Police Department,47.051437,-122.153228,I,WA0270300,TACOMA,Tacoma,Washington,223980,279,8,64,38,1.5,1.7,2024-03-28 00:00:00,1,Not Hispanic or Latino,Minor Injury,2024,5,F,22,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,32,32 Years Old,Attempting Other Arrests,Lakewood Police Department,47.172527,-122.50711,I,WA0272300,LAKEWOOD,Lakewood,Washington,61873,89,5,15,10,1.7,1.9,2024-12-08 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Commercial/Office Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,32,32 Years Old,Attempting Other Arrests,Lakewood Police Department,47.172527,-122.50711,I,WA0272300,LAKEWOOD,Lakewood,Washington,61873,89,5,15,10,1.7,1.9,2024-12-08 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,"Handling, Transporting, Custody of Prisoners",Mount Vernon Police Department,48.43675,-122.32585,I,WA0290200,MOUNT VERNON,Mount Vernon,Washington,35244,39,4,6,14,1.3,1.8,2024-04-17 00:00:00,5,Not Specified,Minor Injury,2024,5,F,18,80
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,"Handling, Transporting, Custody of Prisoners",Mount Vernon Police Department,48.43675,-122.32585,I,WA0290200,MOUNT VERNON,Mount Vernon,Washington,35244,39,4,6,14,1.3,1.8,2024-04-17 00:00:00,5,Not Specified,Minor Injury,2024,5,F,18,80
Personal Weapons,t,None (no bias),Victim Was Stranger,Department/Discount Store,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,Edmonds Police Department,47.812107,-122.376144,I,WA0310200,EDMONDS,Edmonds,Washington,42659,39,1,15,15,1.3,1.6,2024-03-24 00:00:00,17,Not Hispanic or Latino,None,2024,5,F,25,35
Blunt Object,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,Investigating Suspicious Persons or Circumstances,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-01-25 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,36,
Other,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,36,36 Years Old,Investigating Suspicious Persons or Circumstances,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-01-25 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,Edmonds Police Department,47.812107,-122.376144,I,WA0310200,EDMONDS,Edmonds,Washington,42659,39,1,15,15,1.3,1.6,2024-08-31 00:00:00,20,Not Specified,None,2024,5,F,25,35
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,Edmonds Police Department,47.812107,-122.376144,I,WA0310200,EDMONDS,Edmonds,Washington,42659,39,1,15,15,1.3,1.6,2024-08-31 00:00:00,20,Not Hispanic or Latino,None,2024,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,All Other,Edmonds Police Department,47.812107,-122.376144,I,WA0310200,EDMONDS,Edmonds,Washington,42659,39,1,15,15,1.3,1.6,2024-11-25 00:00:00,21,Not Hispanic or Latino,Minor Injury,2024,5,F,28,35
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,Everett Police Department,47.977795,-122.20719,I,WA0310300,EVERETT,Everett,Washington,111276,173,8,25,31,1.8,2.1,2024-03-21 00:00:00,21,Not Specified,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,40,40 Years Old,Attempting Other Arrests,Lynnwood Police Department,48.054913,-121.766412,I,WA0310400,LYNNWOOD,Lynnwood,Washington,45807,63,23,10,19,1.6,2.5,2024-06-22 00:00:00,13,Not Hispanic or Latino,Minor Injury,2024,5,F,40,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-05-27 00:00:00,12,Unknown,None,2024,5,F,22,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,27,27 Years Old,Investigating Suspicious Persons or Circumstances,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-06-01 00:00:00,2,Unknown,Minor Injury,2024,5,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Camp/Campground,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,36,36 Years Old,Attempting Other Arrests,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-06-11 00:00:00,14,Unknown,None,2024,5,F,21,51
Knife/Cutting Instrument,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,29,29 Years Old,Attempting Other Arrests,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-06-12 00:00:00,11,Unknown,None,2024,5,F,29,30
Personal Weapons,t,None (no bias),Relationship Unknown,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Marysville Police Department,48.061275,-122.174385,I,WA0310500,MARYSVILLE,Marysville,Washington,73573,55,20,16,27,1.0,1.6,2024-01-31 00:00:00,3,Not Specified,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Relationship Unknown,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,Marysville Police Department,48.061275,-122.174385,I,WA0310500,MARYSVILLE,Marysville,Washington,73573,55,20,16,27,1.0,1.6,2024-01-31 00:00:00,3,Not Specified,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-06-26 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,25,35
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-08-07 00:00:00,18,Hispanic or Latino,None,2024,5,F,20,34
Other,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-08-07 00:00:00,18,Hispanic or Latino,None,2024,5,F,20,34
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-08-07 00:00:00,18,Hispanic or Latino,None,2024,5,F,20,34
Personal Weapons,t,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-08-15 00:00:00,19,Not Hispanic or Latino,Minor Injury,2024,5,F,20,96
Personal Weapons,t,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-08-15 00:00:00,19,Not Hispanic or Latino,Minor Injury,2024,5,F,20,96
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,50,50 Years Old,Attempting Other Arrests,Mukilteo Police Department,47.90376,-122.296524,I,WA0311300,MUKILTEO,Mukilteo,Washington,20845,23,1,7,5,1.4,1.7,2024-12-26 00:00:00,10,Not Hispanic or Latino,Minor Injury,2024,5,F,50,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Attempting Other Arrests,Mukilteo Police Department,47.90376,-122.296524,I,WA0311300,MUKILTEO,Mukilteo,Washington,20845,23,1,7,5,1.4,1.7,2024-12-26 00:00:00,10,Not Hispanic or Latino,Minor Injury,2024,5,F,50,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,28,28 Years Old,All Other,Seattle Police Department,47.493554,-121.832375,I,WASPD0000,SEATTLE,Seattle,Washington,760058,890,187,156,255,1.4,2.0,2024-10-01 00:00:00,0,Hispanic or Latino,Minor Injury,2024,5,F,21,35
