geo_id,geo_name,year,component,value,note
state:NC,North Carolina,2024,sexual_assault_rate,-0.5608705469,z-score within 2024; raw=43.935 (per 100k female population)
state:NC,North Carolina,2024,firearm_share,2.003389929,z-score within 2024; raw=0.115015 (proportion)
state:NC,North Carolina,2024,fem_poverty_rate,0.1871901509,z-score within 2024; raw=0.136 (proportion)
state:NC,North Carolina,2024,unemployment_rate,-0.2699761135,z-score within 2024; raw=0.04 (proportion)
state:NC,North Carolina,2024,gun_deaths_per_100k,0.1953042656,z-score within 2024; raw=16.4 (per 100k population)
state:ND,North Dakota,2021,dv_rate,1.399395448,z-score within 2021; raw=1091.58 (per 100k female population)
state:ND,North Dakota,2021,sexual_assault_rate,2.464784569,z-score within 2021; raw=174.779 (per 100k female population)
state:ND,North Dakota,2021,firearm_share,-1.483544987,z-score within 2021; raw=0.00671533 (proportion)
state:ND,North Dakota,2021,fem_poverty_rate,-0.3674980848,z-score within 2021; raw=0.127 (proportion)
state:ND,North Dakota,2021,unemployment_rate,-1.710533028,z-score within 2021; raw=0.029 (proportion)
state:ND,North Dakota,2021,gun_deaths_per_100k,-0.2181866449,z-score within 2021; raw=13.8 (per 100k population)
state:ND,North Dakota,2022,dv_rate,1.389543285,z-score within 2022; raw=1052.47 (per 100k female population)
state:ND,North Dakota,2022,sexual_assault_rate,2.282142867,z-score within 2022; raw=170.03 (per 100k female population)
state:ND,North Dakota,2022,firearm_share,-1.643692446,z-score within 2022; raw=0.00793057 (proportion)
state:ND,North Dakota,2022,fem_poverty_rate,-0.1893737978,z-score within 2022; raw=0.13 (proportion)
state:ND,North Dakota,2022,unemployment_rate,-2.144499919,z-score within 2022; raw=0.022 (proportion)
state:ND,North Dakota,2022,gun_deaths_per_100k,0.06509616521,z-score within 2022; raw=16.8 (per 100k population)
state:ND,North Dakota,2023,dv_rate,1.55414389,z-score within 2023; raw=1084.17 (per 100k female population)
state:ND,North Dakota,2023,sexual_assault_rate,1.355657999,z-score within 2023; raw=84.3965 (per 100k female population)
state:ND,North Dakota,2023,firearm_share,-1.548707203,z-score within 2023; raw=0.00751991 (proportion)
state:ND,North Dakota,2023,fem_poverty_rate,-0.6711253404,z-score within 2023; raw=0.115 (proportion)
state:ND,North Dakota,2023,unemployment_rate,-1.378655366,z-score within 2023; raw=0.029 (proportion)
state:ND,North Dakota,2023,gun_deaths_per_100k,0.1010929903,z-score within 2023; raw=16.5 (per 100k population)
state:ND,North Dakota,2024,dv_rate,1.035945331,z-score within 2024; raw=926.5 (per 100k female population)
state:ND,North Dakota,2024,sexual_assault_rate,1.711894324,z-score within 2024; raw=93.2876 (per 100k female population)
state:ND,North Dakota,2024,firearm_share,-1.639224422,z-score within 2024; raw=0.00579756 (proportion)
state:ND,North Dakota,2024,fem_poverty_rate,-0.1785837072,z-score within 2024; raw=0.126 (proportion)
state:ND,North Dakota,2024,unemployment_rate,-2.511405707,z-score within 2024; raw=0.019 (proportion)
state:ND,North Dakota,2024,gun_deaths_per_100k,-0.3965268422,z-score within 2024; raw=12.8 (per 100k population)
state:OH,Ohio,2021,dv_rate,0.0002461805088,z-score within 2021; raw=633.372 (per 100k female population)
state:OH,Ohio,2021,sexual_assault_rate,-0.06514165715,z-score within 2021; raw=75.6004 (per 100k female population)
state:OH,Ohio,2021,firearm_share,0.4749440466,z-score within 2021; raw=0.0765176 (proportion)
state:OH,Ohio,2021,fem_poverty_rate,0.2895233989,z-score within 2021; raw=0.146 (proportion)
state:OH,Ohio,2021,unemployment_rate,-0.1746671049,z-score within 2021; raw=0.054 (proportion)
state:OH,Ohio,2021,gun_deaths_per_100k,0.01113865755,z-score within 2021; raw=15.2 (per 100k population)
state:OH,Ohio,2022,dv_rate,-0.04304542337,z-score within 2022; raw=644.151 (per 100k female population)
state:OH,Ohio,2022,sexual_assault_rate,0.0349582716,z-score within 2022; raw=82.8945 (per 100k female population)
state:OH,Ohio,2022,firearm_share,0.2245753878,z-score within 2022; raw=0.0681682 (proportion)
state:OH,Ohio,2022,fem_poverty_rate,0.480345947,z-score within 2022; raw=0.149 (proportion)
state:OH,Ohio,2022,unemployment_rate,-0.3277308846,z-score within 2022; raw=0.037 (proportion)
state:OH,Ohio,2022,gun_deaths_per_100k,0.0207124162,z-score within 2022; raw=16.5 (per 100k population)
state:OH,Ohio,2023,dv_rate,-0.2257761634,z-score within 2023; raw=610.207 (per 100k female population)
state:OH,Ohio,2023,sexual_assault_rate,0.1859620933,z-score within 2023; raw=59.2327 (per 100k female population)
state:OH,Ohio,2023,firearm_share,0.2184959048,z-score within 2023; raw=0.064347 (proportion)
state:OH,Ohio,2023,fem_poverty_rate,0.4805850229,z-score within 2023; raw=0.147 (proportion)
state:OH,Ohio,2023,unemployment_rate,0.06700007384,z-score within 2023; raw=0.04 (proportion)
state:OH,Ohio,2023,gun_deaths_per_100k,-0.0268728202,z-score within 2023; raw=15.7 (per 100k population)
state:OH,Ohio,2024,dv_rate,-0.3567591089,z-score within 2024; raw=579.929 (per 100k female population)
state:OH,Ohio,2024,sexual_assault_rate,0.2337374801,z-score within 2024; raw=61.1898 (per 100k female population)
state:OH,Ohio,2024,firearm_share,0.4976373936,z-score within 2024; raw=0.0698678 (proportion)
state:OH,Ohio,2024,fem_poverty_rate,0.2237675367,z-score within 2024; raw=0.137 (proportion)
state:OH,Ohio,2024,unemployment_rate,-0.2699761135,z-score within 2024; raw=0.04 (proportion)
state:OH,Ohio,2024,gun_deaths_per_100k,-0.03485227635,z-score within 2024; raw=15 (per 100k population)
state:OK,Oklahoma,2021,dv_rate,0.9679067593,z-score within 2021; raw=950.268 (per 100k female population)
state:OK,Oklahoma,2021,sexual_assault_rate,1.366267463,z-score within 2021; raw=131.715 (per 100k female population)
state:OK,Oklahoma,2021,firearm_share,0.285072127,z-score within 2021; raw=0.0697504 (proportion)
state:OK,Oklahoma,2021,fem_poverty_rate,1.084865195,z-score within 2021; raw=0.169 (proportion)
state:OK,Oklahoma,2021,unemployment_rate,0.1325060796,z-score within 2021; raw=0.059 (proportion)
state:OK,Oklahoma,2021,gun_deaths_per_100k,0.9120594886,z-score within 2021; raw=20.7 (per 100k population)
state:OK,Oklahoma,2022,dv_rate,0.9859755739,z-score within 2022; raw=937.444 (per 100k female population)
state:OK,Oklahoma,2022,sexual_assault_rate,1.357784188,z-score within 2022; raw=134.188 (per 100k female population)
state:OK,Oklahoma,2022,firearm_share,0.09233060292,z-score within 2022; raw=0.0639043 (proportion)
state:OK,Oklahoma,2022,fem_poverty_rate,1.255810915,z-score within 2022; raw=0.171 (proportion)
state:OK,Oklahoma,2022,unemployment_rate,0.2778587935,z-score within 2022; raw=0.042 (proportion)
state:OK,Oklahoma,2022,gun_deaths_per_100k,0.7160578173,z-score within 2022; raw=21.2 (per 100k population)
state:OK,Oklahoma,2023,dv_rate,0.989621671,z-score within 2023; raw=933.848 (per 100k female population)
state:OK,Oklahoma,2023,sexual_assault_rate,2.120439301,z-score within 2023; raw=100.849 (per 100k female population)
state:OK,Oklahoma,2023,firearm_share,0.1832710808,z-score within 2023; raw=0.0632143 (proportion)
state:OK,Oklahoma,2023,fem_poverty_rate,1.452340642,z-score within 2023; raw=0.174 (proportion)
state:OK,Oklahoma,2023,unemployment_rate,0.8555394044,z-score within 2023; raw=0.046 (proportion)
state:OK,Oklahoma,2023,gun_deaths_per_100k,0.6769391374,z-score within 2023; raw=20.1 (per 100k population)
state:OK,Oklahoma,2024,dv_rate,1.232217845,z-score within 2024; raw=975.342 (per 100k female population)
state:OK,Oklahoma,2024,sexual_assault_rate,2.1618751,z-score within 2024; raw=103.059 (per 100k female population)
state:OK,Oklahoma,2024,firearm_share,0.2409402308,z-score within 2024; raw=0.0621711 (proportion)
state:OK,Oklahoma,2024,fem_poverty_rate,1.028470024,z-score within 2024; raw=0.159 (proportion)
state:OK,Oklahoma,2024,unemployment_rate,0.4771670843,z-score within 2024; raw=0.047 (proportion)
state:OK,Oklahoma,2024,gun_deaths_per_100k,0.7706956204,z-score within 2024; raw=19.9 (per 100k population)
state:OR,Oregon,2021,dv_rate,-0.4019713938,z-score within 2021; raw=501.65 (per 100k female population)
state:OR,Oregon,2021,sexual_assault_rate,0.638499956,z-score within 2021; raw=103.185 (per 100k female population)
state:OR,Oregon,2021,firearm_share,-0.5434268758,z-score within 2021; raw=0.040222 (proportion)
state:OR,Oregon,2021,fem_poverty_rate,-0.2983379286,z-score within 2021; raw=0.129 (proportion)
state:OR,Oregon,2021,unemployment_rate,0.4396792642,z-score within 2021; raw=0.064 (proportion)
state:OR,Oregon,2021,gun_deaths_per_100k,-0.3492296749,z-score within 2021; raw=13 (per 100k population)
state:OR,Oregon,2022,dv_rate,-0.6294899276,z-score within 2022; raw=477.002 (per 100k female population)
state:OR,Oregon,2022,sexual_assault_rate,0.4657589715,z-score within 2022; raw=99.599 (per 100k female population)
state:OR,Oregon,2022,firearm_share,-0.5943894663,z-score within 2022; raw=0.0417627 (proportion)
state:OR,Oregon,2022,fem_poverty_rate,-0.08362857495,z-score within 2022; raw=0.133 (proportion)
state:OR,Oregon,2022,unemployment_rate,0.3989767291,z-score within 2022; raw=0.043 (proportion)
state:OR,Oregon,2022,gun_deaths_per_100k,-0.2160009118,z-score within 2022; raw=14.9 (per 100k population)
state:OR,Oregon,2023,dv_rate,-0.6935973839,z-score within 2023; raw=485.633 (per 100k female population)
state:OR,Oregon,2023,sexual_assault_rate,0.8412230651,z-score within 2023; raw=73.3294 (per 100k female population)
state:OR,Oregon,2023,firearm_share,-0.5095286914,z-score within 2023; raw=0.0409363 (proportion)
state:OR,Oregon,2023,fem_poverty_rate,-0.1312611076,z-score within 2023; raw=0.13 (proportion)
state:OR,Oregon,2023,unemployment_rate,0.1984232956,z-score within 2023; raw=0.041 (proportion)
state:OR,Oregon,2023,gun_deaths_per_100k,-0.2028258096,z-score within 2023; raw=14.6 (per 100k population)
state:OR,Oregon,2024,dv_rate,-0.6974333106,z-score within 2024; raw=495.153 (per 100k female population)
state:OR,Oregon,2024,sexual_assault_rate,0.7377660196,z-score within 2024; raw=72.1346 (per 100k female population)
state:OR,Oregon,2024,firearm_share,-0.5368846365,z-score within 2024; raw=0.0388494 (proportion)
state:OR,Oregon,2024,fem_poverty_rate,-0.1420063214,z-score within 2024; raw=0.127 (proportion)
state:OR,Oregon,2024,unemployment_rate,0.6906365694,z-score within 2024; raw=0.049 (proportion)
state:OR,Oregon,2024,gun_deaths_per_100k,-0.1663703003,z-score within 2024; raw=14.2 (per 100k population)
state:PA,Pennsylvania,2021,dv_rate,-1.608690201,z-score within 2021; raw=106.465 (per 100k female population)
state:PA,Pennsylvania,2021,sexual_assault_rate,-1.596769762,z-score within 2021; raw=15.5575 (per 100k female population)
state:PA,Pennsylvania,2021,firearm_share,1.19250002,z-score within 2021; raw=0.102092 (proportion)
state:PA,Pennsylvania,2021,fem_poverty_rate,-0.1254375382,z-score within 2021; raw=0.134 (proportion)
state:PA,Pennsylvania,2021,unemployment_rate,0.4396792642,z-score within 2021; raw=0.064 (proportion)
state:PA,Pennsylvania,2021,gun_deaths_per_100k,-0.2509474024,z-score within 2021; raw=13.6 (per 100k population)
state:PA,Pennsylvania,2022,dv_rate,-1.47619709,z-score within 2022; raw=235.673 (per 100k female population)
state:PA,Pennsylvania,2022,sexual_assault_rate,-1.278963556,z-score within 2022; raw=31.9467 (per 100k female population)
state:PA,Pennsylvania,2022,firearm_share,0.3636872799,z-score within 2022; raw=0.0726535 (proportion)
state:PA,Pennsylvania,2022,fem_poverty_rate,-0.1893737978,z-score within 2022; raw=0.13 (proportion)
state:PA,Pennsylvania,2022,unemployment_rate,0.3989767291,z-score within 2022; raw=0.043 (proportion)
state:PA,Pennsylvania,2022,gun_deaths_per_100k,-0.2307954948,z-score within 2022; raw=14.8 (per 100k population)
state:PA,Pennsylvania,2023,dv_rate,-1.547496129,z-score within 2023; raw=258.254 (per 100k female population)
state:PA,Pennsylvania,2023,sexual_assault_rate,-1.515372715,z-score within 2023; raw=22.6316 (per 100k female population)
state:PA,Pennsylvania,2023,firearm_share,0.3009621101,z-score within 2023; raw=0.0669988 (proportion)
state:PA,Pennsylvania,2023,fem_poverty_rate,-0.05927920988,z-score within 2023; raw=0.132 (proportion)
state:PA,Pennsylvania,2023,unemployment_rate,0.3298465174,z-score within 2023; raw=0.042 (proportion)
state:PA,Pennsylvania,2023,gun_deaths_per_100k,-0.170834357,z-score within 2023; raw=14.8 (per 100k population)
state:PA,Pennsylvania,2024,dv_rate,-1.604325413,z-score within 2024; raw=269.474 (per 100k female population)
state:PA,Pennsylvania,2024,sexual_assault_rate,-1.255768343,z-score within 2024; raw=28.8455 (per 100k female population)
state:PA,Pennsylvania,2024,firearm_share,0.05838267748,z-score within 2024; raw=0.0566975 (proportion)
state:PA,Pennsylvania,2024,fem_poverty_rate,-0.1054289356,z-score within 2024; raw=0.128 (proportion)
state:PA,Pennsylvania,2024,unemployment_rate,0.05022811414,z-score within 2024; raw=0.043 (proportion)
state:PA,Pennsylvania,2024,gun_deaths_per_100k,-0.2650088183,z-score within 2024; raw=13.6 (per 100k population)
state:RI,Rhode Island,2021,dv_rate,-0.3674890969,z-score within 2021; raw=512.943 (per 100k female population)
state:RI,Rhode Island,2021,sexual_assault_rate,-0.1179775566,z-score within 2021; raw=73.5292 (per 100k female population)
state:RI,Rhode Island,2021,firearm_share,-0.7398329551,z-score within 2021; raw=0.0332219 (proportion)
state:RI,Rhode Island,2021,fem_poverty_rate,-0.3329180067,z-score within 2021; raw=0.128 (proportion)
state:RI,Rhode Island,2021,unemployment_rate,1.238329544,z-score within 2021; raw=0.077 (proportion)
state:RI,Rhode Island,2021,gun_deaths_per_100k,-1.643279596,z-score within 2021; raw=5.1 (per 100k population)
state:RI,Rhode Island,2022,dv_rate,-0.6150457169,z-score within 2022; raw=481.119 (per 100k female population)
state:RI,Rhode Island,2022,sexual_assault_rate,-0.3879023775,z-score within 2022; raw=66.4979 (per 100k female population)
state:RI,Rhode Island,2022,firearm_share,-1.176747655,z-score within 2022; raw=0.022986 (proportion)
state:RI,Rhode Island,2022,fem_poverty_rate,-0.6476030969,z-score within 2022; raw=0.117 (proportion)
state:RI,Rhode Island,2022,unemployment_rate,0.6412126004,z-score within 2022; raw=0.045 (proportion)
state:RI,Rhode Island,2022,gun_deaths_per_100k,-1.591897131,z-score within 2022; raw=5.6 (per 100k population)
state:RI,Rhode Island,2023,dv_rate,-0.7766743158,z-score within 2023; raw=463.511 (per 100k female population)
state:RI,Rhode Island,2023,sexual_assault_rate,-0.4616407297,z-score within 2023; raw=45.3007 (per 100k female population)
state:RI,Rhode Island,2023,firearm_share,-1.172797883,z-score within 2023; raw=0.0196078 (proportion)
state:RI,Rhode Island,2023,fem_poverty_rate,-0.2392339541,z-score within 2023; raw=0.127 (proportion)
state:RI,Rhode Island,2023,unemployment_rate,1.118385848,z-score within 2023; raw=0.048 (proportion)
state:RI,Rhode Island,2023,gun_deaths_per_100k,-2.042334335,z-score within 2023; raw=3.1 (per 100k population)
state:RI,Rhode Island,2024,dv_rate,-0.8822573506,z-score within 2024; raw=449.16 (per 100k female population)
state:RI,Rhode Island,2024,sexual_assault_rate,-0.851309904,z-score within 2024; raw=37.6282 (per 100k female population)
state:RI,Rhode Island,2024,firearm_share,-1.26729774,z-score within 2024; raw=0.0169492 (proportion)
state:RI,Rhode Island,2024,fem_poverty_rate,0.2603449225,z-score within 2024; raw=0.138 (proportion)
state:RI,Rhode Island,2024,unemployment_rate,0.797371312,z-score within 2024; raw=0.05 (proportion)
state:RI,Rhode Island,2024,gun_deaths_per_100k,-1.711707082,z-score within 2024; raw=4.8 (per 100k population)
state:SC,South Carolina,2021,dv_rate,1.729122448,z-score within 2021; raw=1199.56 (per 100k female population)
state:SC,South Carolina,2021,sexual_assault_rate,-0.1737400668,z-score within 2021; raw=71.3431 (per 100k female population)
state:SC,South Carolina,2021,firearm_share,1.441776836,z-score within 2021; raw=0.110976 (proportion)
state:SC,South Carolina,2021,fem_poverty_rate,0.6699042578,z-score within 2021; raw=0.157 (proportion)
state:SC,South Carolina,2021,unemployment_rate,-0.05179783112,z-score within 2021; raw=0.056 (proportion)
state:SC,South Carolina,2021,gun_deaths_per_100k,1.125004412,z-score within 2021; raw=22 (per 100k population)
state:SC,South Carolina,2022,dv_rate,1.765219746,z-score within 2022; raw=1159.54 (per 100k female population)
state:SC,South Carolina,2022,sexual_assault_rate,-0.379933525,z-score within 2022; raw=66.8069 (per 100k female population)
state:SC,South Carolina,2022,firearm_share,1.704330138,z-score within 2022; raw=0.115879 (proportion)
state:SC,South Carolina,2022,fem_poverty_rate,0.5860911699,z-score within 2022; raw=0.152 (proportion)
state:SC,South Carolina,2022,unemployment_rate,0.5200946647,z-score within 2022; raw=0.044 (proportion)
state:SC,South Carolina,2022,gun_deaths_per_100k,0.8935928133,z-score within 2022; raw=22.4 (per 100k population)
state:SC,South Carolina,2023,dv_rate,1.72956409,z-score within 2023; raw=1130.88 (per 100k female population)
state:SC,South Carolina,2023,sexual_assault_rate,-0.1713353673,z-score within 2023; raw=51.5461 (per 100k female population)
state:SC,South Carolina,2023,firearm_share,1.528815325,z-score within 2023; raw=0.106482 (proportion)
state:SC,South Carolina,2023,fem_poverty_rate,0.6965307161,z-score within 2023; raw=0.153 (proportion)
state:SC,South Carolina,2023,unemployment_rate,0.4612697391,z-score within 2023; raw=0.043 (proportion)
state:SC,South Carolina,2023,gun_deaths_per_100k,0.8688878531,z-score within 2023; raw=21.3 (per 100k population)
state:SC,South Carolina,2024,dv_rate,1.573731529,z-score within 2024; raw=1060.33 (per 100k female population)
state:SC,South Carolina,2024,sexual_assault_rate,-0.1507514718,z-score within 2024; raw=52.8407 (per 100k female population)
state:SC,South Carolina,2024,firearm_share,1.549835844,z-score within 2024; raw=0.101416 (proportion)
state:SC,South Carolina,2024,fem_poverty_rate,0.4798092373,z-score within 2024; raw=0.144 (proportion)
state:SC,South Carolina,2024,unemployment_rate,0.2636975992,z-score within 2024; raw=0.045 (proportion)
state:SC,South Carolina,2024,gun_deaths_per_100k,0.6391775964,z-score within 2024; raw=19.1 (per 100k population)
state:SD,South Dakota,2021,dv_rate,1.513599536,z-score within 2021; raw=1128.98 (per 100k female population)
state:SD,South Dakota,2021,sexual_assault_rate,1.477503257,z-score within 2021; raw=136.075 (per 100k female population)
state:SD,South Dakota,2021,firearm_share,-0.7681812471,z-score within 2021; raw=0.0322115 (proportion)
state:SD,South Dakota,2021,fem_poverty_rate,-0.1600176162,z-score within 2021; raw=0.133 (proportion)
state:SD,South Dakota,2021,unemployment_rate,-1.771967665,z-score within 2021; raw=0.028 (proportion)
state:SD,South Dakota,2021,gun_deaths_per_100k,-0.2509474024,z-score within 2021; raw=13.6 (per 100k population)
state:SD,South Dakota,2022,dv_rate,1.706196536,z-score within 2022; raw=1142.72 (per 100k female population)
state:SD,South Dakota,2022,sexual_assault_rate,1.469299472,z-score within 2022; raw=138.512 (per 100k female population)
state:SD,South Dakota,2022,firearm_share,-0.9996560107,z-score within 2022; raw=0.0286959 (proportion)
state:SD,South Dakota,2022,fem_poverty_rate,0.1278618708,z-score within 2022; raw=0.139 (proportion)
state:SD,South Dakota,2022,unemployment_rate,-1.417792305,z-score within 2022; raw=0.028 (proportion)
state:SD,South Dakota,2022,gun_deaths_per_100k,-0.3047684098,z-score within 2022; raw=14.3 (per 100k population)
state:SD,South Dakota,2023,dv_rate,1.602016509,z-score within 2023; raw=1096.92 (per 100k female population)
state:SD,South Dakota,2023,sexual_assault_rate,1.164797162,z-score within 2023; raw=80.2905 (per 100k female population)
state:SD,South Dakota,2023,firearm_share,-1.002064383,z-score within 2023; raw=0.025098 (proportion)
state:SD,South Dakota,2023,fem_poverty_rate,-0.2032430053,z-score within 2023; raw=0.128 (proportion)
state:SD,South Dakota,2023,unemployment_rate,-1.772925031,z-score within 2023; raw=0.026 (proportion)
state:SD,South Dakota,2023,gun_deaths_per_100k,0.03711008503,z-score within 2023; raw=16.1 (per 100k population)
state:SD,South Dakota,2024,dv_rate,1.490927533,z-score within 2024; raw=1039.72 (per 100k female population)
state:SD,South Dakota,2024,sexual_assault_rate,0.6928165258,z-score within 2024; raw=71.1585 (per 100k female population)
state:SD,South Dakota,2024,firearm_share,-0.8815257373,z-score within 2024; raw=0.0285159 (proportion)
state:SD,South Dakota,2024,fem_poverty_rate,-0.2883158646,z-score within 2024; raw=0.123 (proportion)
state:SD,South Dakota,2024,unemployment_rate,-1.550793024,z-score within 2024; raw=0.028 (proportion)
state:SD,South Dakota,2024,gun_deaths_per_100k,-0.4787256072,z-score within 2024; raw=12.3 (per 100k population)
state:TN,Tennessee,2021,dv_rate,1.767222924,z-score within 2021; raw=1212.03 (per 100k female population)
state:TN,Tennessee,2021,sexual_assault_rate,0.3087537332,z-score within 2021; raw=90.2579 (per 100k female population)
state:TN,Tennessee,2021,firearm_share,2.423786212,z-score within 2021; raw=0.145976 (proportion)
state:TN,Tennessee,2021,fem_poverty_rate,0.3932636331,z-score within 2021; raw=0.149 (proportion)
state:TN,Tennessee,2021,unemployment_rate,-0.2361017418,z-score within 2021; raw=0.053 (proportion)
state:TN,Tennessee,2021,gun_deaths_per_100k,1.010341761,z-score within 2021; raw=21.3 (per 100k population)
state:TN,Tennessee,2022,dv_rate,1.477087461,z-score within 2022; raw=1077.42 (per 100k female population)
state:TN,Tennessee,2022,sexual_assault_rate,0.330217881,z-score within 2022; raw=94.3434 (per 100k female population)
state:TN,Tennessee,2022,firearm_share,2.555821159,z-score within 2022; raw=0.143333 (proportion)
state:TN,Tennessee,2022,fem_poverty_rate,0.4098491318,z-score within 2022; raw=0.147 (proportion)
state:TN,Tennessee,2022,unemployment_rate,-0.6910846915,z-score within 2022; raw=0.034 (proportion)
state:TN,Tennessee,2022,gun_deaths_per_100k,0.9527711454,z-score within 2022; raw=22.8 (per 100k population)
state:TN,Tennessee,2023,dv_rate,1.316226995,z-score within 2023; raw=1020.82 (per 100k female population)
state:TN,Tennessee,2023,sexual_assault_rate,0.3436644245,z-score within 2023; raw=62.6254 (per 100k female population)
state:TN,Tennessee,2023,firearm_share,2.772149166,z-score within 2023; raw=0.146464 (proportion)
state:TN,Tennessee,2023,fem_poverty_rate,0.7685126138,z-score within 2023; raw=0.155 (proportion)
state:TN,Tennessee,2023,unemployment_rate,0.06700007384,z-score within 2023; raw=0.04 (proportion)
state:TN,Tennessee,2023,gun_deaths_per_100k,0.8049049478,z-score within 2023; raw=20.9 (per 100k population)
state:TN,Tennessee,2024,dv_rate,1.237752094,z-score within 2024; raw=976.719 (per 100k female population)
state:TN,Tennessee,2024,sexual_assault_rate,0.3844251117,z-score within 2024; raw=64.4619 (per 100k female population)
state:TN,Tennessee,2024,firearm_share,2.991608487,z-score within 2024; raw=0.144645 (proportion)
state:TN,Tennessee,2024,fem_poverty_rate,0.6626961663,z-score within 2024; raw=0.149 (proportion)
state:TN,Tennessee,2024,unemployment_rate,-0.05650662841,z-score within 2024; raw=0.042 (proportion)
state:TN,Tennessee,2024,gun_deaths_per_100k,1.115930433,z-score within 2024; raw=22 (per 100k population)
state:TX,Texas,2021,dv_rate,1.135098876,z-score within 2021; raw=1005.02 (per 100k female population)
state:TX,Texas,2021,sexual_assault_rate,0.2234751392,z-score within 2021; raw=86.9148 (per 100k female population)
state:TX,Texas,2021,firearm_share,0.9749172931,z-score within 2021; raw=0.0943371 (proportion)
state:TX,Texas,2021,fem_poverty_rate,0.6007441016,z-score within 2021; raw=0.155 (proportion)
state:TX,Texas,2021,unemployment_rate,0.3168099903,z-score within 2021; raw=0.062 (proportion)
state:TX,Texas,2021,gun_deaths_per_100k,-0.1526651299,z-score within 2021; raw=14.2 (per 100k population)
state:TX,Texas,2022,dv_rate,1.050480383,z-score within 2022; raw=955.829 (per 100k female population)
state:TX,Texas,2022,sexual_assault_rate,0.07369284746,z-score within 2022; raw=84.3965 (per 100k female population)
state:TX,Texas,2022,firearm_share,1.083398281,z-score within 2022; raw=0.0958588 (proportion)
state:TX,Texas,2022,fem_poverty_rate,0.6918363927,z-score within 2022; raw=0.155 (proportion)
state:TX,Texas,2022,unemployment_rate,0.5200946647,z-score within 2022; raw=0.044 (proportion)
state:TX,Texas,2022,gun_deaths_per_100k,-0.1124388308,z-score within 2022; raw=15.6 (per 100k population)
state:TX,Texas,2023,dv_rate,0.9431847187,z-score within 2023; raw=921.482 (per 100k female population)
state:TX,Texas,2023,sexual_assault_rate,0.5980940701,z-score within 2023; raw=68.0989 (per 100k female population)
state:TX,Texas,2023,firearm_share,0.8703489998,z-score within 2023; raw=0.0853083 (proportion)
state:TX,Texas,2023,fem_poverty_rate,0.5885578695,z-score within 2023; raw=0.15 (proportion)
state:TX,Texas,2023,unemployment_rate,0.5926929609,z-score within 2023; raw=0.044 (proportion)
state:TX,Texas,2023,gun_deaths_per_100k,-0.0268728202,z-score within 2023; raw=15.7 (per 100k population)
state:TX,Texas,2024,dv_rate,0.9235387984,z-score within 2024; raw=898.528 (per 100k female population)
state:TX,Texas,2024,sexual_assault_rate,0.4969290952,z-score within 2024; raw=66.9049 (per 100k female population)
state:TX,Texas,2024,firearm_share,0.8134318772,z-score within 2024; raw=0.0793363 (proportion)
state:TX,Texas,2024,fem_poverty_rate,0.6261187805,z-score within 2024; raw=0.148 (proportion)
state:TX,Texas,2024,unemployment_rate,0.5839018269,z-score within 2024; raw=0.048 (proportion)
state:TX,Texas,2024,gun_deaths_per_100k,-0.05129202934,z-score within 2024; raw=14.9 (per 100k population)
state:UT,Utah,2021,dv_rate,-0.2177129569,z-score within 2021; raw=561.993 (per 100k female population)
state:UT,Utah,2021,sexual_assault_rate,2.511914411,z-score within 2021; raw=176.626 (per 100k female population)
state:UT,Utah,2021,firearm_share,-0.8277956366,z-score within 2021; raw=0.0300868 (proportion)
state:UT,Utah,2021,fem_poverty_rate,-1.54322074,z-score within 2021; raw=0.093 (proportion)
state:UT,Utah,2021,unemployment_rate,-1.341925206,z-score within 2021; raw=0.035 (proportion)
state:UT,Utah,2021,gun_deaths_per_100k,-0.2509474024,z-score within 2021; raw=13.6 (per 100k population)
state:UT,Utah,2022,dv_rate,-0.4632309265,z-score within 2022; raw=524.39 (per 100k female population)
state:UT,Utah,2022,sexual_assault_rate,2.503420099,z-score within 2022; raw=178.61 (per 100k female population)
state:UT,Utah,2022,firearm_share,-1.014319218,z-score within 2022; raw=0.0282231 (proportion)
state:UT,Utah,2022,fem_poverty_rate,-1.564061695,z-score within 2022; raw=0.091 (proportion)
state:UT,Utah,2022,unemployment_rate,-1.538910241,z-score within 2022; raw=0.027 (proportion)
state:UT,Utah,2022,gun_deaths_per_100k,-0.3639467419,z-score within 2022; raw=13.9 (per 100k population)
state:UT,Utah,2023,dv_rate,-0.4984823336,z-score within 2023; raw=537.589 (per 100k female population)
state:UT,Utah,2023,sexual_assault_rate,2.255710171,z-score within 2023; raw=103.76 (per 100k female population)
state:UT,Utah,2023,firearm_share,-1.021998074,z-score within 2023; raw=0.024457 (proportion)
state:UT,Utah,2023,fem_poverty_rate,-1.390944317,z-score within 2023; raw=0.095 (proportion)
state:UT,Utah,2023,unemployment_rate,-0.8529624785,z-score within 2023; raw=0.033 (proportion)
state:UT,Utah,2023,gun_deaths_per_100k,-0.2988001674,z-score within 2023; raw=14 (per 100k population)
state:UT,Utah,2024,dv_rate,-0.5940109596,z-score within 2024; raw=520.889 (per 100k female population)
state:UT,Utah,2024,sexual_assault_rate,2.43150985,z-score within 2024; raw=108.914 (per 100k female population)
state:UT,Utah,2024,firearm_share,-0.8524048923,z-score within 2024; raw=0.029389 (proportion)
state:UT,Utah,2024,fem_poverty_rate,-1.568524368,z-score within 2024; raw=0.088 (proportion)
