data_year,weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,sex_code,age_range_low_num,age_range_high_num,
2024,Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,23,23 Years Old,Traffic Pursuits and Stops,I,OAK RIDGE,Oak Ridge,Tennessee,34071,58,3,11,19,2,2.7,4/14/24 0:00,22,Not Hispanic or Latino,None,5,F,23,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,DENVER,Denver,Colorado,722031,1274,127,262,168,2.1,2.5,10/31/24 0:00,13,Not Hispanic or Latino,Possible Internal Injury,5,F,24,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",I,SACRAMENTO,Sacramento,California,621675,1091,308,196,456,2.1,3.3,6/4/24 0:00,17,Hispanic or Latino,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",I,SACRAMENTO,Sacramento,California,621675,1091,308,196,456,2.1,3.3,6/4/24 0:00,17,Hispanic or Latino,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",I,SACRAMENTO,Sacramento,California,621675,1091,308,196,456,2.1,3.3,6/4/24 0:00,17,Hispanic or Latino,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,33,33 Years Old,"Handling, Transporting, Custody of Prisoners",I,SACRAMENTO,Sacramento,California,621675,1091,308,196,456,2.1,3.3,6/4/24 0:00,17,Hispanic or Latino,None,5,F,33,
2024,,,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,TURLOCK,Turlock,California,71886,71,8,7,41,1.1,1.8,5/10/24 0:00,11,Not Hispanic or Latino,Minor Injury,5,F,28,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,CHAFFEE,Chaffee,Colorado,12056,24,15,1,20,2.1,5,9/3/24 0:00,14,Not Specified,Minor Injury,5,F,25,30
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,I,CHAFFEE,Chaffee,Colorado,12056,24,15,1,20,2.1,5,9/3/24 0:00,14,Not Hispanic or Latino,Minor Injury,5,F,35,40
2024,None,f,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Asian,40,26,26 Years Old,All Other,I,SANTA FE,Santa Fe,New Mexico,89652,,,,,,,7/10/24 0:00,16,Not Hispanic or Latino,None,5,F,26,
2024,None,f,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Asian,40,26,26 Years Old,All Other,I,SANTA FE,Santa Fe,New Mexico,89652,,,,,,,7/10/24 0:00,16,Not Hispanic or Latino,None,5,F,26,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,Civil Disorder,I,LEON VALLEY,Leon Valley,Texas,11269,32,1,7,0,3.5,3.5,6/4/24 0:00,15,Hispanic or Latino,None,5,F,25,
2024,None,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,SANTA ROSA,Santa Rosa,Florida,192983,251,237,29,123,1.5,3.3,1/28/24 0:00,0,Not Hispanic or Latino,None,5,F,27,
2024,Unknown,f,None (no bias),Victim Was Offender,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,20,20 Years Old,Responding to Disturbance Call,I,WALTHALL,Walthall,Mississippi,12440,15,4,1,13,1.3,2.7,2/3/24 0:00,12,Not Hispanic or Latino,None,5,F,20,
2024,Unknown,f,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,20,20 Years Old,Responding to Disturbance Call,I,WALTHALL,Walthall,Mississippi,12440,15,4,1,13,1.3,2.7,2/3/24 0:00,12,Not Hispanic or Latino,None,5,F,20,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Shopping Mall,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Unknown,98,27,27 Years Old,All Other,I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4,5.6,12/18/24 0:00,18,Unknown,Minor Injury,5,F,27,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,WESTMORELAND,Westmoreland,Virginia,15299,26,3,5,13,2,3.1,10/25/24 0:00,16,Not Hispanic or Latino,Minor Injury,5,F,27,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4,5.6,10/17/24 0:00,11,Hispanic or Latino,Minor Injury,5,F,24,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,36,36 Years Old,Attempting Other Arrests,I,BRISTOL,Bristol,Tennessee,28082,75,5,5,20,2.8,3.7,6/18/24 0:00,10,Not Hispanic or Latino,Minor Injury,5,F,36,
2024,Unknown,f,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,21,21 Years Old,Traffic Pursuits and Stops,I,HOBBS,Hobbs,New Mexico,38972,43,15,11,36,1.4,2.7,12/7/24 0:00,21,Hispanic or Latino,None,5,F,21,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,HOUSTON,Houston,Texas,2319160,4331,452,945,609,2.3,2.7,9/28/24 0:00,17,Hispanic or Latino,Severe Laceration,5,F,24,
2024,Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,Handling Persons with Mental Illness,I,TUSCARAWAS,Tuscarawas,Ohio,41110,,,,,,,7/21/24 0:00,13,Not Specified,Minor Injury,5,F,25,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,LEXINGTON,Lexington,Kentucky,323254,492,37,61,60,1.7,2,6/16/24 0:00,19,Not Hispanic or Latino,None,5,F,28,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,32,32 Years Old,All Other,I,HARRIS,Harris,Texas,2151209,1657,1241,392,1280,1,2.1,2/5/24 0:00,15,Not Hispanic or Latino,Minor Injury,5,F,32,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,ROCKFORD,Rockford,Illinois,145280,231,7,42,35,1.9,2.2,3/7/24 0:00,19,Not Hispanic or Latino,None,5,F,36,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Service/Gas Station,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,KINGMAN,Kingman,Arizona,36187,43,7,6,10,1.4,1.8,6/29/24 0:00,0,Not Hispanic or Latino,None,5,F,28,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Other/Unknown,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,23,23 Years Old,Investigating Suspicious Persons or Circumstances,I,JEFFERSON CITY,Jefferson City,Missouri,42561,,,,,,,8/21/24 0:00,11,Not Hispanic or Latino,None,5,F,23,
2024,None,f,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,CHERRY HILL TOWNSHIP,Cherry Hill Township,New Jersey,79950,121,10,15,19,1.7,2.1,5/27/24 0:00,17,Not Specified,None,5,F,28,
2024,Other,t,None (no bias),Relationship Unknown,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,SALEM,Salem,Oregon,177936,158,13,27,34,1,1.3,4/28/24 0:00,15,Not Specified,None,5,F,26,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,23,23 Years Old,"Handling, Transporting, Custody of Prisoners",I,WEBER,Weber,Utah,84923,128,32,35,57,1.9,3,2/8/24 0:00,1,Hispanic or Latino,Minor Injury,5,F,23,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,26,26 Years Old,Traffic Pursuits and Stops,I,FORT WAYNE,Fort Wayne,Indiana,271892,449,23,54,57,1.8,2.1,4/24/24 0:00,22,Unknown,Minor Injury,5,F,26,
2024,Personal Weapons,t,None (no bias),Victim Was Acquaintance,Government/Public Building,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,I,NEWTON,Newton,Missouri,34553,43,12,5,14,1.4,2.1,10/24/24 0:00,19,Not Hispanic or Latino,None,5,F,30,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Kidnapping/Abduction,Person,f,t,  ,Kidnapping/Abduction,A    ,Black or African American,20,98,98 Years Old,Responding to Disturbance Call,I,ASHEVILLE,Asheville,North Carolina,95219,142,21,28,25,1.8,2.3,2/11/24 0:00,3,Not Hispanic or Latino,None,5,F,98,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,39,39 Years Old,Investigating Suspicious Persons or Circumstances,I,AMARILLO,Amarillo,Texas,203039,312,21,39,61,1.7,2.1,2/18/24 0:00,19,Not Hispanic or Latino,None,5,F,39,
2024,Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,32,32 Years Old,All Other,I,KANSAS CITY,Kansas City,Missouri,511535,931,216,172,349,2.2,3.3,4/25/24 0:00,16,Not Hispanic or Latino,None,5,F,32,
2024,Personal Weapons,t,None (no bias),,Convenience Store,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,All Other,I,ST. LOUIS,St. Louis,Missouri,277294,721,124,139,240,3.1,4.4,11/10/24 0:00,8,Not Hispanic or Latino,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,ARLINGTON COUNTY PD,Arlington County Police Department,Virginia,234449,232,36,85,73,1.4,1.8,5/6/24 0:00,8,Hispanic or Latino,Minor Injury,5,F,27,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,29,29 Years Old,Investigating Suspicious Persons or Circumstances,I,WILMINGTON,Wilmington,North Carolina,125101,202,29,41,55,1.9,2.6,3/4/24 0:00,14,Not Specified,Minor Injury,5,F,29,
2024,Personal Weapons,t,None (no bias),Victim Was Other Family Member,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,24,24 Years Old,Responding to Disturbance Call,I,ALEXANDRIA,Alexandria,Louisiana,42933,91,3,10,27,2.4,3.1,3/31/24 0:00,15,Not Hispanic or Latino,Minor Injury,5,F,24,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,46,46 Years Old,Handling Persons with Mental Illness,I,HOS DIST: DALLAS COUNTY,Hospital District:,Texas,0,90,28,19,32,0,0,6/11/24 0:00,8,Hispanic or Latino,None,5,F,46,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Department/Discount Store,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,36,36 Years Old,"Handling, Transporting, Custody of Prisoners",I,WEST ST. PAUL,West St. Paul,Minnesota,22128,34,0,4,4,1.7,1.9,10/23/24 0:00,11,Not Hispanic or Latino,None,5,F,36,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,40,40 Years Old,Attempting Other Arrests,I,LYNNWOOD,Lynnwood,Washington,45807,63,23,10,19,1.6,2.5,6/22/24 0:00,13,Not Hispanic or Latino,Minor Injury,5,F,40,
2024,None,f,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,DURHAM,Durham,North Carolina,300208,304,33,61,75,1.2,1.6,9/21/24 0:00,0,Not Specified,Minor Injury,5,F,28,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,40,40 Years Old,"Handling, Transporting, Custody of Prisoners",I,TULARE,Tulare,California,141574,419,72,76,182,3.5,5.3,10/17/24 0:00,13,Unknown,None,5,F,40,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,34,34 Years Old,Handling Persons with Mental Illness,I,PARKVIEW HEALTH,Parkview Health,Indiana,0,74,21,7,8,0,0,1/26/24 0:00,14,Not Hispanic or Latino,None,5,F,34,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,50,50 Years Old,Responding to Disturbance Call,I,SANTEE,Santee,California,59351,,,,,,,5/18/24 0:00,16,Hispanic or Latino,Minor Injury,5,F,21,80
2024,Handgun,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,30,30 Years Old,Traffic Pursuits and Stops,I,SAN JOSE,San Jose,California,956840,915,158,141,341,1.1,1.6,7/14/24 0:00,17,Not Hispanic or Latino,Minor Injury,5,F,30,
2024,Handgun,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,30,30 Years Old,Traffic Pursuits and Stops,I,SAN JOSE,San Jose,California,956840,915,158,141,341,1.1,1.6,7/14/24 0:00,17,Not Hispanic or Latino,Minor Injury,5,F,30,
2024,Other,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,33,33 Years Old,All Other,I,DOVER,Dover,Delaware,40087,97,19,7,16,2.6,3.5,11/28/24 0:00,1,Not Hispanic or Latino,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Bar/Nightclub,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,33,33 Years Old,All Other,I,DOVER,Dover,Delaware,40087,97,19,7,16,2.6,3.5,11/28/24 0:00,1,Not Hispanic or Latino,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,Attempting Other Arrests,I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,852726,1434,65,329,138,2.1,2.3,3/31/24 0:00,17,Not Specified,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,33,33 Years Old,Attempting Other Arrests,I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,852726,1434,65,329,138,2.1,2.3,3/31/24 0:00,17,Not Specified,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Asian,40,33,33 Years Old,Civil Disorder,I,OCEAN CITY,Ocean City,Maryland,6938,102,10,17,21,17.2,21.6,6/22/24 0:00,23,Not Hispanic or Latino,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Asian,40,33,33 Years Old,Civil Disorder,I,OCEAN CITY,Ocean City,Maryland,6938,102,10,17,21,17.2,21.6,6/22/24 0:00,23,Not Hispanic or Latino,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Asian,40,33,33 Years Old,Civil Disorder,I,OCEAN CITY,Ocean City,Maryland,6938,102,10,17,21,17.2,21.6,6/22/24 0:00,23,Not Hispanic or Latino,None,5,F,33,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,Unknown,98,37,37 Years Old,All Other,I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4,5.6,6/6/24 0:00,14,Unknown,Minor Injury,5,F,37,
2024,Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,Black or African American,20,37,37 Years Old,Handling Persons with Mental Illness,I,BIBB,Bibb,Georgia,157013,178,48,40,125,1.4,2.5,2/27/24 0:00,12,Not Hispanic or Latino,None,5,F,37,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,37,37 Years Old,All Other,I,MAPLE SHADE TOWNSHIP,Maple Shade Township,New Jersey,20132,34,1,2,3,1.8,2,7/15/24 0:00,14,Not Hispanic or Latino,None,5,F,37,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,38,38 Years Old,Responding to Disturbance Call,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1716565,2854,1205,358,1674,1.9,3.5,2/29/24 0:00,18,Not Hispanic or Latino,Minor Injury,5,F,38,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,38,38 Years Old,Responding to Disturbance Call,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1716565,2854,1205,358,1674,1.9,3.5,2/29/24 0:00,18,Not Hispanic or Latino,Minor Injury,5,F,38,
2024,,,None (no bias),Victim was Otherwise Known,Parking/Drop Lot/Garage,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,31,31 Years Old,All Other,I,MADISONVILLE,Madisonville,Kentucky,19294,51,5,4,12,2.9,3.7,12/29/24 0:00,22,Not Hispanic or Latino,None,5,F,31,
2024,,,None (no bias),Victim Was Stranger,Residence/Home,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,ROCHESTER,Rochester,Minnesota,122694,139,37,15,44,1.3,1.9,6/15/24 0:00,16,Unknown,Minor Injury,5,F,26,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Shopping Mall,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,I,CLEARWATER,Clearwater,Florida,116689,194,40,41,67,2,2.9,6/24/24 0:00,4,Unknown,None,5,F,24,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Shopping Mall,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,I,CLEARWATER,Clearwater,Florida,116689,194,40,41,67,2,2.9,6/24/24 0:00,4,Unknown,None,5,F,24,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,23,23 Years Old,Handling Persons with Mental Illness,I,YUMA,Yuma,Arizona,101989,122,37,16,78,1.4,2.5,1/7/24 0:00,9,Hispanic or Latino,Minor Injury,5,F,23,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,NEVADA,Nevada,California,69191,56,43,5,53,0.9,2.3,3/24/24 0:00,18,Unknown,None,5,F,32,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4,5.6,7/20/24 0:00,16,Hispanic or Latino,Minor Injury,5,F,30,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,34,34 Years Old,Investigating Suspicious Persons or Circumstances,I,AMARILLO,Amarillo,Texas,203039,312,21,39,61,1.7,2.1,6/23/24 0:00,19,Not Hispanic or Latino,None,5,F,34,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Specialty Store,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,Handling Persons with Mental Illness,I,ARLINGTON COUNTY PD,Arlington County Police Department,Virginia,234449,232,36,85,73,1.4,1.8,3/23/24 0:00,16,Not Hispanic or Latino,None,5,F,25,
2024,,,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Intimidation,Person,f,t,10,Assault Offenses,A    ,American Indian or Alaska Native,30,57,57 Years Old,All Other,I,NORTHERN CHEYENNE AGENCY,Northern Cheyenne Agency,Montana,0,6,7,1,5,0,0,3/12/24 0:00,18,Not Hispanic or Latino,None,5,F,17,98
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,GREELEY,Greeley,Colorado,113757,132,28,18,50,1.3,2,9/1/24 0:00,12,Hispanic or Latino,Minor Injury,5,F,32,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,CINCINNATI,Cincinnati,Ohio,311599,755,34,215,101,3.1,3.5,4/26/24 0:00,12,Not Specified,None,5,F,30,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,FORT WAYNE,Fort Wayne,Indiana,271892,449,23,54,57,1.8,2.1,11/9/24 0:00,22,Unknown,None,5,F,32,
2024,Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,FORT WAYNE,Fort Wayne,Indiana,271892,449,23,54,57,1.8,2.1,11/9/24 0:00,22,Unknown,None,5,F,32,
2024,Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,47,47 Years Old,Handling Persons with Mental Illness,I,HURLOCK,Hurlock,Maryland,2090,10,0,1,1,5.3,5.7,2/22/24 0:00,11,Not Specified,None,5,F,47,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,25,25 Years Old,"Handling, Transporting, Custody of Prisoners",I,WEBSTER,Webster,Texas,12094,45,4,6,17,4.2,6,12/29/24 0:00,0,Not Hispanic or Latino,Minor Injury,5,F,25,
2024,Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,34,34 Years Old,All Other,I,NEWTON,Newton,Iowa,15611,26,1,1,5,1.7,2.1,5/7/24 0:00,11,Not Hispanic or Latino,Possible Internal Injury,5,F,34,
2024,Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,36,36 Years Old,Responding to Disturbance Call,I,INDIANAPOLIS,Indianapolis,Indiana,890685,1592,344,253,439,2.1,3,8/18/24 0:00,17,Not Hispanic or Latino,None,5,F,36,
2024,Other,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,45,45 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,322846,719,66,156,396,2.7,4.1,12/27/24 0:00,22,Not Hispanic or Latino,None,5,F,40,50
2024,Personal Weapons,t,None (no bias),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,4,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",I,DENVER,Denver,Colorado,722031,1274,127,262,168,2.1,2.5,4/18/24 0:00,22,Hispanic or Latino,Other Major Injury,5,F,27,
2024,Unknown,f,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,9,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,BEND,Bend,Oregon,106241,88,13,13,26,1,1.3,5/2/24 0:00,9,Not Hispanic or Latino,Minor Injury,5,F,27,
