weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Investigating Suspicious Persons or Circumstances,I,BUFFALO,Buffalo,New York,275922,600,53,150,129,2.7,3.4,2023-12-17 00:00:00,0,Hispanic or Latino,Minor Injury,2023,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,51,51 Years Old,All Other,I,MONROE,Monroe,New York,251227,248,21,47,44,1.2,1.4,2023-09-01 00:00:00,9,Unknown,None,2023,5,F,51,
Other,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,All Other,I,LIMA,Lima,Ohio,34706,62,5,9,13,2.0,2.6,2023-12-05 00:00:00,10,Not Specified,None,2023,5,F,45,
Unknown,f,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,All Other,I,TOLEDO,Toledo,Ohio,264341,491,8,105,51,2.3,2.5,2023-10-03 00:00:00,5,Not Specified,None,2023,5,F,30,34
Personal Weapons,t,None (no bias),Relationship Unknown,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,21,21 Years Old,Responding to Disturbance Call,I,MONTGOMERY,Montgomery,Ohio,66849,198,104,36,114,3.5,6.8,2023-11-03 00:00:00,2,Not Specified,None,2023,5,F,21,
Knife/Cutting Instrument,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,50,50 Years Old,Handling Persons with Mental Illness,I,BRYAN,Bryan,Ohio,8574,,,,,,,2023-06-05 00:00:00,14,Not Specified,None,2023,5,F,50,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,OKLAHOMA CITY,Oklahoma City,Oklahoma,700764,941,73,137,229,1.5,2.0,2023-10-30 00:00:00,4,Not Specified,None,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Attempting Other Arrests,I,NORTH CHARLESTON,North Charleston,South Carolina,120162,251,19,70,45,2.7,3.2,2023-12-04 00:00:00,15,Hispanic or Latino,Minor Injury,2023,5,F,25,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,TULLAHOMA,Tullahoma,Tennessee,21054,28,1,7,2,1.7,1.8,2023-11-23 00:00:00,15,Not Hispanic or Latino,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Commercial/Office Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Attempting Other Arrests,I,MIDLAND,Midland,Texas,135253,139,23,19,56,1.2,1.8,2023-08-21 00:00:00,14,Not Hispanic or Latino,Minor Injury,2023,5,F,38,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,CHESTERFIELD COUNTY PD,Chesterfield County Police Department,Virginia,385204,461,32,64,106,1.4,1.7,2023-05-27 00:00:00,22,Not Specified,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,CHESTERFIELD COUNTY PD,Chesterfield County Police Department,Virginia,385204,461,32,64,106,1.4,1.7,2023-05-27 00:00:00,22,Not Specified,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,COLONIAL HEIGHTS,Colonial Heights,Virginia,18363,45,0,5,7,2.7,3.1,2023-03-01 00:00:00,2,Not Hispanic or Latino,None,2023,5,F,24,
Personal Weapons,t,None (no bias),Relationship Unknown,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Responding to Disturbance Call,I,HAMPTON,Hampton,Virginia,138533,216,15,44,84,1.9,2.6,2023-03-24 00:00:00,21,Not Hispanic or Latino,Minor Injury,2023,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,I,HARRISONBURG,Harrisonburg,Virginia,50928,81,6,18,14,1.9,2.3,2023-10-08 00:00:00,2,Not Hispanic or Latino,None,2023,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Responding to Disturbance Call,I,REAGAN NATIONAL AIRPORT,Reagan National Airport,Virginia,0,179,25,35,15,0,0,2023-04-09 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,23,23 Years Old,Attempting Other Arrests,I,EVERETT,Everett,Washington,111566,169,5,21,30,1.7,2.0,2023-10-29 00:00:00,16,Not Specified,Minor Injury,2023,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,38,38 Years Old,Responding to Disturbance Call,I,MENOMONIE,Menomonie,Wisconsin,16586,25,0,3,5,1.7,2.0,2023-08-18 00:00:00,4,Not Specified,None,2023,5,F,23,54
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,JANESVILLE,Janesville,Wisconsin,66033,84,0,13,13,1.5,1.7,2023-01-10 00:00:00,21,Not Specified,None,2023,5,F,28,
None,f,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,35,35 Years Old,Attempting Other Arrests,I,FRESNO,Fresno,California,547134,732,145,117,224,1.6,2.2,2023-05-14 00:00:00,13,Not Hispanic or Latino,None,2023,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,50,50 Years Old,Investigating Suspicious Persons or Circumstances,I,SAN DIEGO,San Diego,California,1378349,1485,214,292,352,1.3,1.7,2023-02-20 00:00:00,22,Unknown,Minor Injury,2023,5,F,21,80
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,Handling Persons with Mental Illness,I,SAN DIEGO,San Diego,California,1378349,1485,214,292,352,1.3,1.7,2023-06-30 00:00:00,15,Not Hispanic or Latino,Minor Injury,2023,5,F,21,80
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,SAN DIEGO,San Diego,California,1378349,1485,214,292,352,1.3,1.7,2023-11-24 00:00:00,17,Not Hispanic or Latino,None,2023,5,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,Responding to Disturbance Call,I,ADAMS,Adams,Colorado,100798,313,73,67,135,3.8,5.8,2023-08-18 00:00:00,1,Hispanic or Latino,Minor Injury,2023,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,34,34 Years Old,"Handling, Transporting, Custody of Prisoners",I,JACKSONVILLE SHERIFF'S OFFICE,Jacksonville Sheriff's Office,Florida,983663,1598,616,304,529,1.9,3.1,2023-03-25 00:00:00,0,Unknown,None,2023,5,F,34,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Investigating Suspicious Persons or Circumstances,I,HONOLULU,Honolulu,Hawaii,987546,1560,81,240,267,1.8,2.2,2023-01-26 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Field/Woods,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,43,43 Years Old,Responding to Disturbance Call,I,ADA,Ada,Idaho,138487,215,290,20,315,1.7,6.1,2023-04-29 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,21,65
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,37,37 Years Old,Attempting Other Arrests,I,KENDALL,Kendall,Illinois,28707,48,34,5,14,1.8,3.5,2023-04-15 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,MORRIS,Morris,Illinois,14438,24,1,5,3,2.0,2.3,2023-12-03 00:00:00,20,Not Hispanic or Latino,Minor Injury,2023,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,Attempting Other Arrests,I,ROCKFORD,Rockford,Illinois,145873,239,8,39,34,1.9,2.2,2023-02-17 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,39,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,INDIANAPOLIS,Indianapolis,Indiana,887131,1629,338,261,405,2.1,3.0,2023-09-11 00:00:00,2,Not Hispanic or Latino,Minor Injury,2023,5,F,25,
Unknown,f,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,32,32 Years Old,All Other,I,ADAIRVILLE,Adairville,Kentucky,863,1,0,0,0,1.2,1.2,2023-03-24 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,32,
Personal Weapons,t,None (no bias),Relationship Unknown,Other/Unknown,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,37,37 Years Old,Responding to Disturbance Call,I,BRAINTREE,Braintree,Massachusetts,38544,77,5,10,9,2.3,2.6,2023-11-27 00:00:00,13,Not Hispanic or Latino,None,2023,5,F,37,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Handling Persons with Mental Illness,I,ANNE ARUNDEL COUNTY PD,Anne Arundel County Police Department,Maryland,556728,661,57,100,172,1.4,1.8,2023-08-17 00:00:00,20,Not Specified,None,2023,5,F,25,40
Personal Weapons,t,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,SUGAR CREEK,Sugar Creek,Missouri,3145,17,2,15,3,10.2,11.8,2023-04-17 00:00:00,22,Not Hispanic or Latino,Minor Injury,2023,5,F,30,
Asphyxiation,t,Unknown (offender's motivation not known),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,I,ST. JOHN,St. John,Missouri,6451,,,,,,,2023-04-29 00:00:00,21,Not Hispanic or Latino,None,2023,5,F,40,
None,f,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,39,39 Years Old,Handling Persons with Mental Illness,I,TOWN AND COUNTRY,Town and Country,Missouri,11554,21,0,6,1,2.3,2.4,2023-11-14 00:00:00,16,Not Hispanic or Latino,None,2023,5,F,39,
,,None (no bias),Victim Was Acquaintance,Parking/Drop Lot/Garage,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,32,32 Years Old,All Other,I,ST. LOUIS,St. Louis,Missouri,280108,779,134,147,239,3.3,4.6,2023-10-23 00:00:00,17,Not Specified,Minor Injury,2023,5,F,32,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Responding to Disturbance Call,I,HORN LAKE,Horn Lake,Mississippi,26455,40,0,6,14,1.7,2.3,2023-09-12 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,32,
Personal Weapons,t,Unknown (offender's motivation not known),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,LEE,Lee,North Carolina,33517,69,21,10,16,2.4,3.5,2023-01-08 00:00:00,14,Not Hispanic or Latino,Possible Internal Injury,2023,5,F,31,
Personal Weapons,t,Unknown (offender's motivation not known),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Responding to Disturbance Call,I,LEE,Lee,North Carolina,33517,69,21,10,16,2.4,3.5,2023-01-08 00:00:00,14,Not Hispanic or Latino,Minor Injury,2023,5,F,31,
None,f,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,39,39 Years Old,"Handling, Transporting, Custody of Prisoners",I,NJ TRANSIT POLICE,New Jersey Transit Police,New Jersey,0,283,37,25,28,0,0,2023-06-15 00:00:00,21,Not Hispanic or Latino,None,2023,5,F,39,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,52,52 Years Old,Investigating Suspicious Persons or Circumstances,I,ALBUQUERQUE,Albuquerque,New Mexico,559094,757,280,124,414,1.6,2.8,2023-01-14 00:00:00,9,Hispanic or Latino,None,2023,5,F,52,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,"Handling, Transporting, Custody of Prisoners",I,ALBUQUERQUE,Albuquerque,New Mexico,559094,757,280,124,414,1.6,2.8,2023-01-27 00:00:00,19,Hispanic or Latino,None,2023,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,21,21 Years Old,Attempting Other Arrests,I,LAS VEGAS METRO PD,Las Vegas Metropolitan Police Department,Nevada,1670226,2807,1116,342,1631,1.9,3.5,2023-12-19 00:00:00,14,Unknown,None,2023,5,F,21,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,BUFFALO,Buffalo,New York,275922,600,53,150,129,2.7,3.4,2023-07-16 00:00:00,5,Unknown,None,2023,5,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,BUFFALO,Buffalo,New York,275922,600,53,150,129,2.7,3.4,2023-07-16 00:00:00,5,Unknown,None,2023,5,F,28,
Unknown,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,TOLEDO,Toledo,Ohio,264341,491,8,105,51,2.3,2.5,2023-03-31 00:00:00,16,Not Specified,None,2023,5,F,25,29
None,f,None (no bias),Relationship Unknown,Specialty Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Investigating Suspicious Persons or Circumstances,I,WEST MIFFLIN,West Mifflin,Pennsylvania,18931,34,2,2,4,1.9,2.2,2023-12-14 00:00:00,10,Not Hispanic or Latino,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,I,BERKELEY,Berkeley,South Carolina,142756,172,7,32,39,1.4,1.8,2023-04-20 00:00:00,21,Not Hispanic or Latino,None,2023,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,LANCASTER,Lancaster,South Carolina,100080,,,,,,,2023-10-04 00:00:00,1,Not Hispanic or Latino,None,2023,5,F,30,
,,None (no bias),Victim was Otherwise Known,Residence/Home,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,I,ABERDEEN,Aberdeen,South Dakota,28100,43,6,5,2,1.7,2.0,2023-08-05 00:00:00,19,Not Hispanic or Latino,None,2023,5,F,22,
None,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,27,27 Years Old,All Other,I,CHEYENNE RIVER TRIBAL,Cheyenne River Tribal,South Dakota,0,,,,,0,0,2023-06-03 00:00:00,20,Unknown,None,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,All Other,I,BEXAR,Bexar,Texas,438152,516,601,93,453,1.4,3.8,2023-05-19 00:00:00,7,Hispanic or Latino,Minor Injury,2023,5,F,39,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,46,46 Years Old,All Other,I,UNIV OF TX:MEDICAL BRANC,University of Texas:,Texas,0,62,36,16,29,0,0,2023-10-22 00:00:00,11,Not Hispanic or Latino,None,2023,5,F,46,
Unknown,f,None (no bias),Relationship Unknown,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Attempting Other Arrests,I,CHARLOTTESVILLE,Charlottesville,Virginia,44874,82,10,17,19,2.2,2.9,2023-08-14 00:00:00,22,Not Hispanic or Latino,None,2023,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,58,58 Years Old,"Handling, Transporting, Custody of Prisoners",I,SEATTLE,Seattle,Washington,753786,912,175,153,238,1.4,2.0,2023-04-25 00:00:00,19,Unknown,Minor Injury,2023,5,F,18,98
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,"Handling, Transporting, Custody of Prisoners",I,DANE,Dane,Wisconsin,85648,340,33,86,82,5.0,6.3,2023-09-18 00:00:00,20,Not Hispanic or Latino,None,2023,5,F,35,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,I,MADISON,Madison,Wisconsin,274234,368,28,142,58,1.9,2.2,2023-10-31 00:00:00,0,Not Hispanic or Latino,None,2023,5,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,I,MADISON,Madison,Wisconsin,274234,368,28,142,58,1.9,2.2,2023-10-31 00:00:00,0,Not Hispanic or Latino,None,2023,5,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,31,31 Years Old,All Other,I,MOUNTAIN VIEW,Mountain View,California,80382,75,14,10,34,1.1,1.7,2023-11-20 00:00:00,10,Not Hispanic or Latino,None,2023,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,YUBA CITY,Yuba City,California,68551,55,3,8,21,0.9,1.3,2023-06-10 00:00:00,1,Not Hispanic or Latino,Minor Injury,2023,5,F,27,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Attempting Other Arrests,I,YUBA CITY,Yuba City,California,68551,55,3,8,21,0.9,1.3,2023-06-10 00:00:00,1,Not Hispanic or Latino,Minor Injury,2023,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Asian,40,28,28 Years Old,Responding to Disturbance Call,I,BOULDER,Boulder,Colorado,104232,139,24,34,61,1.7,2.5,2023-05-09 00:00:00,18,Not Hispanic or Latino,None,2023,5,F,28,
