state_name,data_year,total_incidents,white_victims,black_victims,nat_amer_victims,asian_victims,hispanic_victims,other_race_victims,victims_age_18_29,victims_age_30_39,victims_age_40_49,victims_age_50_59,victims_age_60_69,victims_age_70_79,victims_age_80_plus,involving_firearm,sex_assaults,victim_offender_nonmarried_partner,victim_offender_rel_spouse,dv_total,firearm_nonmarried,near_school,on_tribal_lands,fem_pop,white_pop,black_pop,nat_amer_pop,asian_pop,hispanic_pop,other_race_pop,diversity_index,%_fem_age_18-29,%_fem_age_30-39,%_fem_age_40-49,fem_age_50-59,fem_age_60-69,fem_age_70-79,fem_age_80+,age_coef_variation,fem_poverty_rate,male_poverty_rate,poverty_gender_disparity_score,fem_labor_force_part,all_labor_force_part,labor_force_ratio,unemployment_rate,mhhi,%_at_least_bach_degree,%_at_least_high_school,avg_years_schooling,gun_deaths_per_100k,white_adj_rate,black_adj_rate,nat_amer_adj_rate,asian_adj_rate,hispanic_adj_rate
Illinois,2023,95610,47247,45328,126,1321,16323,1588,38109,27746,15835,8397,3818,1237,468,2765,3111,20661,6332,38113,172,1560,2,5036418.2,0.578542544,0.130970417,0.000986877,0.059347526,0.189501588,0.040651047,0.607048812,0.199889539,0.17160824,0.163346403,0.157640994,0.15654231,0.098685411,0.052287102,0.529836188,0.127,0.105,1.20952381,0.61320279,0.65394397,0.937699281,0.047,80306,0.382777584,0.905523088,13.73116186,14.4,1621.500743,6871.816632,2535.04535,441.9553684,1710.272617
Illinois,2024,101255,50972,47099,136,1493,18833,1555,39275,29897,17207,8824,4274,1291,487,2657,3510,21652,6586,39992,184,1501,6,5119999,0.570921542,0.129344498,0.001143023,0.063423995,0.19376376,0.041403183,0.614036066,0.201665062,0.174666451,0.16224236,0.152688928,0.155398986,0.101569607,0.051768606,0.509685992,0.128,0.104,1.230769231,0.615315655,0.654669372,0.939887646,0.051,83211,0.39230752,0.907185284,13.78064801,13.5,1743.754608,7112.034432,2323.881951,459.7654554,1898.353454
Indiana,2021,34708,22720,11372,35,265,2053,316,14753,9815,5585,2933,1186,337,99,2181,1755,9394,3261,16196,261,227,3,2658458.4,0.766260284,0.087482708,0.001366738,0.023719418,0.07610963,0.045061222,0.396804284,0.211387657,0.168173882,0.159812974,0.160936604,0.158194424,0.095585657,0.045908802,0.480289649,0.135,0.108,1.25,0.586040781,0.634484011,0.923649407,0.047,62743,0.288792448,0.906410409,13.34784657,17.3,1115.326811,4889.728707,963.2808045,420.2541169,1014.6575
Indiana,2022,38173,24734,12632,37,273,2503,497,15625,10786,6370,3484,1364,431,113,3148,1816,9461,3428,16896,323,345,1,2680690.6,0.759904417,0.091914327,0.000858476,0.025300609,0.078227002,0.043795168,0.405418695,0.211430586,0.170116369,0.155578934,0.158531139,0.154539651,0.10269305,0.047110271,0.458748384,0.137,0.114,1.201754386,0.589822333,0.638556242,0.923681101,0.036,66785,0.296002583,0.901975805,13.37398123,18.4,1214.195716,5126.750871,1607.780934,402.5176982,1193.596321
Indiana,2023,41500,25736,14837,47,324,3096,556,16369,11867,7376,3647,1654,450,137,3722,1219,9594,3670,17907,342,490,0,2688723.2,0.751003578,0.088452987,0.000781528,0.026267673,0.087112746,0.046381488,0.417739221,0.209191062,0.169378597,0.158268282,0.156968056,0.156558813,0.100175501,0.04945969,0.493730396,0.138,0.108,1.277777778,0.597132018,0.643755439,0.92757588,0.036,69477,0.30214671,0.904437299,13.40294,17.6,1274.538466,6238.605141,2236.697339,458.7513068,1321.822541
Indiana,2024,40772,25925,13802,45,368,3367,632,16029,11901,7006,3544,1665,520,107,3438,1348,9313,3597,17619,311,479,0,2723567.2,0.742613487,0.089493557,0.000854241,0.026908954,0.090495539,0.049634222,0.429138293,0.208646952,0.172833908,0.158299304,0.150409768,0.155826459,0.104906989,0.049076621,0.467810784,0.137,0.107,1.280373832,0.598760586,0.641601597,0.933228016,0.041,71959,0.306562609,0.905783924,13.42099214,18.3,1281.792828,5662.551409,1934.167166,502.1262283,1366.0854
Iowa,2021,15607,11718,3163,227,145,880,354,6649,4552,2548,1229,453,119,57,527,871,5064,1341,7868,98,241,0,1233174,0.829753977,0.03514163,0.002677666,0.023179508,0.066489429,0.04275779,0.303479871,0.209386623,0.164410527,0.150859904,0.154351025,0.16554406,0.10061051,0.054837352,0.545045958,0.124,0.099,1.252525253,0.618837313,0.660928043,0.936315715,0.036,65600,0.305410523,0.933248209,13.57389013,11.2,1145.195918,7298.824657,6874.562956,507.2702923,1073.261892
Iowa,2022,13761,10415,2773,188,128,819,257,5501,4164,2294,1115,489,144,54,584,815,4148,1315,6737,67,293,0,1243821.2,0.828025597,0.037182743,0.001670355,0.023399969,0.068121494,0.041599842,0.306069622,0.208952707,0.164668589,0.152604147,0.14997115,0.16015632,0.107879892,0.055767195,0.516937811,0.121,0.098,1.234693878,0.626459981,0.66628976,0.940221536,0.029,69588,0.323131487,0.934697716,13.65250976,11.2,1011.247724,5995.84628,9048.802577,439.7812738,966.5888541
Iowa,2023,15663,11715,3318,211,188,1131,231,6306,4409,2791,1349,546,188,74,522,662,4501,1393,7461,101,421,0,1247940.2,0.82381843,0.039342639,0.001601183,0.023448989,0.073011446,0.038777314,0.312388581,0.205704596,0.161431477,0.158515084,0.147334767,0.161998218,0.106885231,0.058130628,0.543860245,0.125,0.101,1.237623762,0.626570784,0.662579014,0.945654436,0.028,71433,0.315496728,0.932844202,13.61092214,11.3,1139.507045,6758.014494,10559.6059,642.4509142,1241.303215
Iowa,2024,15259,11572,3114,227,168,1271,178,5969,4514,2652,1266,622,164,72,507,539,4196,1372,7123,88,351,0,1262558.4,0.811815746,0.040607585,0.002021911,0.025698383,0.078119678,0.041736696,0.330797087,0.208110983,0.162996023,0.157702894,0.1422387,0.159806358,0.110579939,0.058565103,0.529617792,0.125,0.102,1.225490196,0.630620346,0.665423306,0.947698014,0.032,75501,0.320507815,0.9298637,13.62766572,10.5,1129.014393,6073.792773,8892.263972,517.7880327,1288.646001
Kansas,2021,18489,15055,3071,99,175,2296,89,7528,5138,3135,1586,743,245,114,1050,910,4575,1938,8774,115,288,0,1120461.2,0.733648267,0.051465933,0.003643449,0.028578516,0.127351357,0.055312477,0.439003633,0.213194945,0.176373246,0.150567703,0.153048168,0.159064721,0.096987587,0.050763628,0.52340335,0.128,0.106,1.20754717,0.611682727,0.656636343,0.931539555,0.044,64124,0.353967519,0.918943759,13.69975795,16.9,1831.454112,5325.533783,2425.07781,546.514329,1609.057206
Kansas,2022,22036,17551,3888,197,239,2854,161,8551,6332,3711,1933,986,359,164,1466,1221,5326,2083,10086,151,422,0,1127416.2,0.731301772,0.050275267,0.004107723,0.028968558,0.129971571,0.055375109,0.441855053,0.218930803,0.172769304,0.152478174,0.148537647,0.154878013,0.098697908,0.05370815,0.544167061,0.129,0.111,1.162162162,0.609048495,0.656877214,0.927187733,0.036,68925,0.356083194,0.92072512,13.71475419,17.3,2128.731906,6859.423225,4253.836618,731.7904753,1947.696704
Kansas,2023,22825,17937,4225,192,243,3149,228,8693,6175,4069,2045,1172,454,217,1511,745,5188,2079,10217,142,454,0,1130352,0.727467713,0.052216475,0.004330147,0.025943472,0.136599075,0.053443118,0.445856879,0.216624854,0.167694116,0.159473664,0.142626062,0.157072059,0.104867865,0.051641381,0.492442377,0.123,0.101,1.217821782,0.615076953,0.662341271,0.928640536,0.033,70333,0.358191583,0.916815421,13.72834073,17,2181.335052,7158.226824,3922.698068,828.6372827,2039.441231
Kansas,2024,20715,16176,3964,216,162,3277,197,7796,5710,3724,1891,1051,367,176,1514,687,4566,2011,9123,116,329,0,1145898.2,0.718082102,0.051232644,0.004561359,0.030052117,0.14231507,0.053756708,0.457666013,0.21540682,0.170174555,0.159181322,0.139246589,0.156150595,0.108443461,0.051396658,0.473948887,0.119,0.098,1.214285714,0.618468091,0.666490542,0.927947288,0.037,75514,0.360485369,0.920021847,13.75634045,16.3,1965.852815,6752.130683,4132.505682,470.428805,2009.460684
Kentucky,2021,20749,14824,5581,16,83,664,245,8039,5880,3837,1867,792,249,85,1742,1443,6585,2197,10952,223,207,0,1781732.8,0.826558957,0.070991801,0.001619286,0.013979927,0.039195289,0.04765474,0.307755149,0.20115093,0.1667038,0.158175316,0.167119362,0.161189719,0.09985273,0.045808143,0.458757043,0.18,0.149,1.208053691,0.546744341,0.588362178,0.929264936,0.054,55573,0.269801782,0.87987785,13.20460208,20.1,1006.581617,4412.2616,554.5667748,333.2196576,950.8053863
Kentucky,2022,18159,13227,4634,19,67,648,212,7062,5086,3305,1736,675,230,65,1004,1411,5358,1911,9297,150,307,0,1790686.2,0.822416456,0.076057274,0.000953392,0.013793379,0.041549229,0.04523027,0.313883181,0.202180569,0.164089632,0.159483041,0.161498763,0.162888631,0.103118028,0.046741336,0.453279961,0.181,0.148,1.222972973,0.554997606,0.598606209,0.927149766,0.043,59341,0.278614355,0.890001905,13.28092424,21.1,898.1524836,3402.481614,1112.916576,271.2593061,870.9486491
Kentucky,2023,20556,14390,5780,18,85,972,283,7625,5762,3844,1983,952,301,89,1304,1136,5267,2200,9989,125,466,0,1794982,0.815389401,0.073827581,0.001219799,0.014174728,0.048503873,0.046884618,0.324936409,0.200440616,0.169220193,0.156068045,0.161059297,0.158880806,0.107217657,0.047113387,0.439418173,0.183,0.144,1.270833333,0.561832391,0.60288926,0.931899816,0.041,61118,0.278464249,0.895404172,13.29882518,18.9,983.1858831,4361.632817,822.0990271,334.0750899,1116.425504
Kentucky,2024,20644,14468,5780,19,107,1188,270,7803,5577,3911,1959,962,322,110,1300,1029,5341,2021,9960,153,454,0,1818176,0.803003331,0.070272201,0.00128259,0.018556473,0.055060924,0.051824482,0.344183998,0.201245863,0.168516627,0.159870404,0.155578798,0.160107598,0.107459034,0.047221677,0.439438873,0.169,0.142,1.190140845,0.561614074,0.602432513,0.932243964,0.049,64526,0.279440857,0.889818484,13.2789768,18.4,990.9579645,4523.851719,814.7602461,317.1410231,1186.689295
Louisiana,2021,31454,13743,17175,47,79,1063,410,12080,9346,5286,2929,1327,386,100,3074,807,8100,2581,13851,431,300,0,1831760,0.568909659,0.310190186,0.00378305,0.017176296,0.055381357,0.044559452,0.574761873,0.202905367,0.18139893,0.156896488,0.157176351,0.1600726,0.09582249,0.045727774,0.477213375,0.215,0.176,1.201183432,0.552472803,0.585183353,0.94410205,0.076,52087,0.264459355,0.866771826,13.11077074,26.3,1318.771849,3022.735325,678.2459443,251.0897617,1047.854784
Louisiana,2022,32531,14330,17529,69,91,1347,512,12755,9246,5571,3094,1366,397,102,2824,964,8109,2622,14074,390,464,0,1827713,0.567120768,0.309363931,0.004355109,0.01768295,0.057124016,0.044353227,0.577105977,0.202912549,0.179494945,0.15428524,0.152968226,0.163314209,0.101382035,0.045642796,0.450205952,0.205,0.165,1.242424242,0.561040751,0.594416144,0.943851806,0.054,55416,0.271341462,0.872975572,13.15393681,29.1,1382.492036,3100.126836,866.8462222,281.5650025,1290.151949
Louisiana,2023,31913,13516,17770,38,114,1269,475,12241,9127,5556,2884,1523,465,117,2600,618,8009,2522,13874,378,518,0,1824287.6,0.556767107,0.30130381,0.004836951,0.017255429,0.071495834,0.048340869,0.591456763,0.197585893,0.174116564,0.164688414,0.152149485,0.159968936,0.106024332,0.045466376,0.428829636,0.211,0.165,1.278787879,0.558247293,0.592347138,0.942432666,0.049,58229,0.269915205,0.878108269,13.15722521,28.2,1330.703524,3232.879358,430.6442002,362.147744,972.9434067
Louisiana,2024,33246,13861,18780,60,115,1351,430,12699,9402,5940,3005,1586,491,123,2734,633,8505,2516,14811,391,587,25,1834329.8,0.551503782,0.301768043,0.003869292,0.0177348,0.077783433,0.04734065,0.596158732,0.197850192,0.175908806,0.1658513,0.144837803,0.160001244,0.109172307,0.046378348,0.424817881,0.203,0.169,1.201183432,0.568050233,0.599099254,0.948173827,0.052,60986,0.27836477,0.882307263,13.19510957,28.3,1370.151678,3392.695791,845.3612244,353.5038301,946.8710108
Maine,2021,4552,4125,185,37,25,47,180,1612,1364,790,509,205,50,22,41,386,1458,473,2426,8,45,0,576711.6,0.900387467,0.014918597,0.003339049,0.01225071,0.019112448,0.049991729,0.186054158,0.166609387,0.155638995,0.141098645,0.173314277,0.185468482,0.123831145,0.054039067,0.436393181,0.127,0.103,1.233009709,0.578800847,0.613400202,0.943594159,0.049,64767,0.359878748,0.945280067,13.92339998,10.4,794.3937613,2150.230704,1921.410877,353.8507027,426.4055554
Maine,2022,4499,4011,199,52,32,76,205,1650,1298,796,427,240,63,25,69,375,1329,516,2367,8,40,0,581780,0.901751916,0.015579569,0.0037572,0.01165851,0.020729207,0.046523597,0.183856576,0.165948438,0.153536192,0.140445781,0.168596174,0.186732898,0.124061054,0.060679463,0.489109681,0.117,0.098,1.193877551,0.592768139,0.61709945,0.960571491,0.033,69543,0.360686547,0.946446166,13.94690921,12.6,764.5515989,2195.527343,2378.922219,471.7893591,630.1908839
Maine,2023,4388,3982,226,46,37,72,97,1401,1329,849,481,242,60,26,66,236,1260,528,2314,22,46,0,590510.4,0.895184714,0.017404612,0.003378896,0.010961352,0.022342558,0.050727867,0.195137332,0.164689492,0.151437763,0.145511025,0.162064806,0.18810276,0.127653344,0.06054081,0.474259492,0.115,0.092,1.25,0.5828179,0.621079494,0.938395014,0.032,73733,0.369944971,0.949101457,13.96570719,12,753.2879968,2198.956015,2305.448664,571.623466,545.7227408
Maine,2024,4198,3806,210,41,23,90,118,1325,1211,843,445,248,92,34,44,244,1160,436,2177,5,52,0,592923,0.891320501,0.019855346,0.003419188,0.01332373,0.023394106,0.048687129,0.202046596,0.163088368,0.154617041,0.144316551,0.155963437,0.184812066,0.135892724,0.061309813,0.451163323,0.118,0.094,1.255319149,0.588382406,0.618849547,0.950768097,0.027,76442,0.371109589,0.947705259,13.98630385,14,720.1725949,1783.789232,2022.379148,291.141232,648.8402138
Maryland,2021,19427,8717,10122,32,352,1602,204,8209,5452,2912,1689,766,248,151,564,767,3711,1492,7167,58,139,0,2497690,0.478384151,0.290353373,0.001276859,0.065720766,0.110998975,0.053265877,0.667364648,0.190507608,0.175542785,0.162257975,0.168966953,0.157205657,0.096012699,0.049506324,0.515622671,0.112,0.092,1.217391304,0.625210486,0.665525421,0.939423898,0.059,90203,0.425483589,0.910883494,14.05906568,13.5,729.5443997,1395.728422,1003.387072,214.4378833,577.8365492
Maryland,2022,37349,14387,21580,62,546,2646,774,15077,10778,5805,3423,1544,493,229,1568,1408,7538,2618,13967,185,665,0,2506653.6,0.471476448,0.29213517,0.001448579,0.065180886,0.114498123,0.055260793,0.671952779,0.190507608,0.175542785,0.162257975,0.168966953,0.157205657,0.096012699,0.049506324,0.515622671,0.107,0.085,1.258823529,0.628354853,0.66996023,0.937898737,0.04,94991,0.438313188,0.914162749,14.11583481,15.2,1217.351285,2946.953436,1707.478259,334.1781583,921.9283088
Maryland,2023,47519,19029,26511,122,675,3995,1182,18454,13889,7761,4344,2057,675,339,1964,1222,9477,3526,18187,245,937,0,2514122.4,0.463249158,0.28862443,0.00107714,0.065967688,0.126424598,0.054656986,0.678772695,0.18635073,0.176366027,0.164886023,0.165441995,0.156572551,0.101784954,0.048597719,0.477454845,0.105,0.085,1.235294118,0.635291993,0.674899268,0.941313798,0.04,121875,0.437469851,0.911579897,14.0946729,13.6,1633.860261,3653.478904,4505.067052,406.9922055,1256.894381
Maryland,2024,51648,21044,28297,95,658,4714,1554,19317,15572,8549,4569,2445,845,351,1977,1309,9862,3797,19398,216,919,0,2555831.4,0.453071423,0.286892206,0.001605085,0.068912796,0.132671054,0.056847436,0.686834358,0.187743403,0.177185194,0.166346056,0.158951516,0.157165156,0.101823715,0.05078496,0.498753752,0.1,0.08,1.25,0.645316633,0.678787244,0.950690571,0.043,102905,0.446892889,0.914233358,14.1365617,12.3,1817.311695,3859.13031,2315.759038,373.5887772,1390.212526
Massachusetts,2021,34889,23919,7410,48,746,8140,2766,13011,9780,5737,3793,1817,495,256,926,2096,8368,2302,14521,108,400,0,2892850.4,0.674788821,0.062649442,0.000732456,0.070125616,0.128473241,0.063230424,0.515313495,0.204588272,0.172707925,0.150044201,0.169514397,0.156872183,0.096482353,0.049790667,0.516059834,0.115,0.092,1.25,0.631177447,0.667572153,0.94548199,0.066,89645,0.466167621,0.911000242,14.1909266,3.7,1225.31899,4088.603777,2265.341709,367.7360129,2190.209959
Massachusetts,2022,35289,23996,7432,52,662,8052,3147,12865,9754,6041,3941,1819,579,290,1063,2062,8171,2498,14746,112,621,0,2896624.8,0.669814439,0.065846708,0.000836153,0.071822525,0.130484301,0.061195874,0.521082566,0.204929574,0.169724736,0.150734577,0.165239133,0.157541266,0.099608977,0.052221737,0.524267371,0.111,0.095,1.168421053,0.632616059,0.66799886,0.947031645,0.041,94488,0.46645035,0.913337635,14.20641535,3.4,1236.779002,3896.542244,2146.966889,318.2035904,2130.361271
Massachusetts,2023,34886,23572,7757,53,714,8486,2790,12100,9909,6257,3613,2036,624,347,883,1418,7665,2389,14316,105,588,0,2913066.4,0.659251672,0.065199541,0.000644014,0.073186944,0.134884899,0.066832929,0.533118932,0.201310215,0.172814312,0.151057401,0.158720169,0.16010216,0.104019513,0.051976231,0.499677701,0.115,0.093,1.23655914,0.637271182,0.672093065,0.948188897,0.039,99858,0.477816356,0.913905143,14.2724166,3.7,1227.424559,4084.123527,2825.07627,334.8992806,2159.679532
Massachusetts,2024,33498,22395,7594,43,701,8186,2765,11446,9460,6008,3651,1929,670,334,909,1425,7386,2444,14048,89,609,0,2972736.4,0.650002641,0.063261236,0.000777448,0.076444497,0.139962313,0.069551865,0.543223306,0.203799882,0.173935405,0.152207425,0.154425335,0.158107661,0.103653555,0.053870738,0.51971915,0.11,0.084,1.30952381,0.639056179,0.671910358,0.95110333,0.041,104828,0.482736481,0.913950025,14.27131399,3.7,1158.989615,4038.094879,1860.547251,308.4717446,1967.452375
Michigan,2021,81660,42757,35593,390,333,1024,2587,33511,23445,12901,7391,3146,934,332,7173,4115,16895,6665,33487,590,483,18,4021310.2,0.728577226,0.132266242,0.003355351,0.031868075,0.05568864,0.048244465,0.445225281,0.200072895,0.160168937,0.149624416,0.167469049,0.169230227,0.104524336,0.048910139,0.467930639,0.141,0.12,1.175,0.565278956,0.608931183,0.928313365,0.069,63498,0.316724506,0.919634762,13.60676258,14.6,1459.365444,6691.877847,2890.407487,259.848867,457.2626925
Michigan,2022,80692,42531,34918,348,330,1054,2565,31295,23489,13240,7690,3509,1106,363,6272,4025,15960,6763,33395,502,858,12,4027315,0.726426677,0.130600816,0.002891236,0.033459044,0.057045871,0.049576355,0.448407796,0.201155215,0.161261428,0.147731664,0.162567284,0.168463699,0.106103795,0.052716915,0.496842884,0.146,0.121,1.20661157,0.572580653,0.616064059,0.929417395,0.046,66986,0.321230466,0.91836568,13.60927443,15.4,1453.778393,6638.773787,2988.684708,244.8977597,458.7761111
Michigan,2023,80856,41777,35924,276,402,1121,2477,30353,24187,13197,7794,3735,1171,419,6086,2543,15854,6550,33582,449,961,17,4039813.8,0.72347217,0.130400016,0.003389769,0.033626803,0.05962543,0.049485811,0.452437565,0.195850775,0.163768489,0.148744607,0.159901626,0.168413242,0.110157094,0.053164165,0.482621348,0.146,0.123,1.18699187,0.580705152,0.617357058,0.940630943,0.045,69183,0.326756429,0.920321279,13.63789838,15.1,1429.400969,6819.39261,2015.475995,295.9232753,465.3853846
Michigan,2024,79877,41224,35044,274,518,1372,2817,29986,23693,13213,7507,3807,1238,433,5470,2561,15472,6552,33432,426,992,8,4095055,0.716393607,0.128522289,0.003296695,0.0373205,0.06132178,0.053145129,0.462273768,0.197210789,0.166185205,0.148003993,0.155045041,0.165654211,0.113369195,0.054531566,0.48100867,0.146,0.123,1.18699187,0.577872855,0.616163863,0.937855803,0.045,72389,0.333260447,0.922410463,13.68160835,13.9,1405.201772,6658.485844,2029.607478,338.9397986,546.3609098
Minnesota,2021,23554,11412,7162,1227,460,1279,3293,9877,6949,3639,2036,757,194,102,1920,2316,5557,1338,8891,154,238,8,2211516,0.768611747,0.067377207,0.006821507,0.050310913,0.05817703,0.048701596,0.396362161,0.197292693,0.176413116,0.157576172,0.162579643,0.160725883,0.095338718,0.050073773,0.525219703,0.102,0.084,1.214285714,0.650068191,0.683807387,0.950659796,0.049,77720,0.388952642,0.941302348,13.97216487,8.9,671.374218,4806.525235,8133.437763,413.4333889,994.0973416
Minnesota,2022,22714,10950,7108,1089,467,1335,3100,9074,6807,3646,2026,832,244,85,1775,2233,4939,1337,8304,124,382,2,2222274.2,0.761974252,0.069121267,0.007368138,0.051563847,0.058390634,0.051581863,0.405834216,0.197798732,0.175619184,0.157703966,0.155472347,0.160787755,0.100886479,0.051731536,0.512769764,0.105,0.088,1.193181818,0.642158688,0.67953417,0.944998377,0.032,82338,0.391396085,0.94031463,13.97381848,10,646.6602691,4627.411107,6650.778501,407.5434572,1028.822446
Minnesota,2023,22660,10648,7127,1119,471,1608,3295,9040,6640,3782,2026,815,255,102,1813,1257,4863,1482,8387,127,366,1,2232632,0.755576895,0.071123919,0.007226144,0.051721575,0.063954764,0.050396703,0.414687566,0.194047004,0.176301648,0.160273081,0.151532332,0.162498371,0.102431512,0.052916052,0.516599347,0.102,0.083,1.228915663,0.649893326,0.68367517,0.950587874,0.03,85086,0.399892429,0.943214832,14.03733482,9.7,631.207613,4488.217916,6935.956003,407.8796338,1126.149371
Minnesota,2024,23065,10842,7459,1159,499,1989,3106,9430,6606,3965,1837,878,237,112,1610,1359,5237,1628,9056,160,283,1,2265833.2,0.74729711,0.074661786,0.007413064,0.052279148,0.067050729,0.051298162,0.426057283,0.196314995,0.175222716,0.162992981,0.144995216,0.159890653,0.106549966,0.054033473,0.507118631,0.101,0.086,1.174418605,0.650115416,0.681484541,0.953969426,0.037,87117,0.400304335,0.941979686,14.02989918,8.9,640.306874,4409.14414,6900.137585,421.2540686,1309.192001
Mississippi,2021,13133,5754,7141,12,68,242,158,5513,3720,2125,1109,472,152,42,728,377,3264,1111,5533,56,81,0,1176657.8,0.554352679,0.360377496,0.004069201,0.008289929,0.031820039,0.041090657,0.56003493,0.204749141,0.167288316,0.161264713,0.158429972,0.163350387,0.099445353,0.045472118,0.457257348,0.211,0.175,1.205714286,0.53629026,0.566491133,0.946687827,0.064,48716,0.247775214,0.864854456,13.07450282,28.6,882.1319027,1684.035303,250.6235778,697.1206116,646.3451291
Mississippi,2022,12512,5398,6921,15,37,325,141,5044,3509,2155,1149,455,160,40,795,311,2839,1098,4987,44,156,0,1179988.2,0.553043359,0.364945986,0.004236993,0.008577045,0.033052761,0.036143857,0.558467089,0.205389873,0.163164904,0.163255216,0.153022104,0.163124618,0.103209448,0.048833837,0.473152779,0.207,0.175,1.182857143,0.53592658,0.571217089,0.938218745,0.049,52719,0.247634367,0.875962272,13.1135392,33.9,827.1723985,1607.172874,300.0238973,365.5833188,833.2934216
Mississippi,2023,10438,4387,5879,7,34,209,131,4224,2900,1809,914,414,125,52,488,277,2270,892,4073,47,101,0,1185279.8,0.550721335,0.355352095,0.004270858,0.009388745,0.037379452,0.042887515,0.567087949,0.201561174,0.15815219,0.171633109,0.15366577,0.16256657,0.105299846,0.047121341,0.447496768,0.196,0.163,1.202453988,0.545152493,0.575811369,0.946755348,0.048,54203,0.25537094,0.877570201,13.18568015,29.7,672.0705265,1395.801616,138.2808451,305.5276293,471.7288883
Mississippi,2024,10337,4350,5798,26,34,244,129,4223,2793,1737,913,475,162,34,576,247,2402,878,4268,41,104,0,1191855.4,0.549524047,0.358128741,0.003797427,0.012249898,0.040274274,0.036025613,0.566682784,0.204606145,0.157022626,0.166366977,0.151430374,0.162680944,0.109741072,0.048151861,0.438777025,0.199,0.155,1.283870968,0.558504969,0.589036849,0.948166435,0.046,59127,0.270174662,0.880017766,13.25713676,29.4,664.1695897,1358.361821,574.4607297,232.8750044,508.3215684
Missouri,2021,50508,31382,17699,62,189,1754,1176,20071,14570,8593,4630,1901,560,183,5099,2248,12000,4596,21641,537,360,2,2449551.2,0.765596763,0.10719341,0.002158333,0.019920278,0.04562848,0.059502736,0.39634716,0.198041377,0.170231283,0.154340458,0.159593397,0.165864538,0.101104165,0.050824782,0.502697211,0.139,0.114,1.219298246,0.58810812,0.627725356,0.936887628,0.046,61847,0.317189281,0.915917726,13.58330246,23.9,1673.377819,6740.531166,1172.699438,387.3288869,1569.303943
Missouri,2022,50556,31709,17468,55,231,1848,1093,19558,14578,8895,4646,2099,587,193,5201,2078,11561,4371,21238,564,436,0,2466354.8,0.766177395,0.106303589,0.001993054,0.02143686,0.047226454,0.056862649,0.395744537,0.202594288,0.169863275,0.152289356,0.154608965,0.163552616,0.104757107,0.052334393,0.499578451,0.143,0.12,1.191666667,0.588860124,0.628393911,0.937087572,0.037,64811,0.322005142,0.915576923,13.58776372,23.2,1678.022032,6662.538065,1118.891749,436.9132903,1586.576716
Missouri,2023,51666,32203,17956,70,223,2097,1214,19072,15427,9164,4760,2354,676,213,5156,1815,11410,4290,21589,486,762,4,2476850.4,0.76474866,0.106772166,0.001840496,0.020491737,0.052498355,0.053648585,0.397701644,0.199563221,0.169796788,0.155516371,0.151779473,0.163963075,0.106293541,0.05308753,0.499442673,0.13,0.109,1.19266055,0.602965351,0.639487213,0.942888831,0.034,68545,0.295471417,0.904758,13.4713508,24.4,1700.113168,6789.718477,1535.547961,439.3658655,1612.697671
Missouri,2024,52481,31899,18821,67,249,2590,1445,19946,15133,9228,4829,2398,699,248,5120,1835,11600,4294,21928,467,776,7,2504461.8,0.762079883,0.103843973,0.002182703,0.022603437,0.055512271,0.053777733,0.401961345,0.200875342,0.170859655,0.155888863,0.148254956,0.160172022,0.111027252,0.052921909,0.476656932,0.134,0.111,1.207207207,0.597950046,0.635177561,0.941390381,0.033,71589,0.334716078,0.920076955,13.68124013,21.4,1671.329809,7236.806946,1225.647956,439.8559324,1862.929233
Montana,2021,7383,5138,88,1827,47,203,283,2763,2211,1321,641,323,90,34,389,625,2209,708,3875,51,67,3,429960.2,0.838064207,0.005072125,0.05531432,0.008930779,0.042942357,0.049676212,0.290171453,0.195467871,0.16843919,0.1449666,0.149171281,0.180535558,0.11186293,0.04955657,0.443011549,0.126,0.111,1.135135135,0.582049219,0.618444931,0.941149631,0.04,63249,0.347984631,0.943518033,13.88888411,20.9,1425.898299,4035.194454,7681.971884,1223.996735,1099.466253
Montana,2022,6661,4809,85,1491,35,204,241,2411,1924,1235,646,328,90,27,378,546,1894,690,3442,58,71,1,440283.2,0.834796107,0.003052899,0.052319642,0.006857446,0.044377473,0.058596432,0.294918868,0.197601477,0.167947908,0.148910495,0.142550435,0.17169574,0.119900247,0.051393698,0.428637136,0.129,0.114,1.131578947,0.602896817,0.635051823,0.949366328,0.03,67631,0.345975112,0.940477797,13.81933902,25.1,1308.405158,6323.745375,6472.629757,1159.240468,1044.084106
