weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,sex_code,age_range_low_num,age_range_high_num
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Handling Persons with Mental Illness,I,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-10-29 00:00:00,5,Unknown,Minor Injury,2021,F,21,30
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,48,48 Years Old,Responding to Disturbance Call,I,BALTIMORE COUNTY POL DEP,Baltimore County Police Department,Maryland,839014,1516,73,316,142,2.2,2.4,2021-05-30 00:00:00,18,Not Specified,None,2021,F,48,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Traffic Pursuits and Stops,I,PRINCE GEORGE'S CNTY PD,Prince George's County Police Department,Maryland,713405,1256,75,215,161,2.1,2.4,2021-02-18 00:00:00,0,Not Hispanic or Latino,None,2021,F,30,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,50,50 Years Old,"Handling, Transporting, Custody of Prisoners",I,ROOSEVELT,Roosevelt,Montana,8425,12,12,1,15,1.5,4.7,2021-09-08 00:00:00,14,Not Hispanic or Latino,None,2021,F,50,
None,f,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,20,20 Years Old,All Other,I,WAKE,Wake,North Carolina,182101,262,260,65,243,1.8,4.6,2021-11-14 00:00:00,3,Not Hispanic or Latino,Minor Injury,2021,F,20,
Knife/Cutting Instrument,t,None (no bias),Victim was Otherwise Known,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,I,CHARLOTTE-MECKLENBURG,Charlotte-Mecklenburg,North Carolina,956282,1477,170,257,377,1.8,2.4,2021-09-11 00:00:00,16,Unknown,Minor Injury,2021,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Restaurant,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,GALLUP,Gallup,New Mexico,21200,41,6,14,10,2.6,3.3,2021-09-13 00:00:00,14,Hispanic or Latino,None,2021,F,32,
Knife/Cutting Instrument,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,52,52 Years Old,"Handling, Transporting, Custody of Prisoners",I,PHILADELPHIA,Philadelphia,Pennsylvania,1604950,,,,,,,2021-11-09 00:00:00,20,Not Hispanic or Latino,None,2021,F,52,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,"Handling, Transporting, Custody of Prisoners",I,BEXAR,Bexar,Texas,281606,494,623,84,422,2.1,5.8,2021-01-24 00:00:00,15,Not Hispanic or Latino,Minor Injury,2021,F,49,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,"Handling, Transporting, Custody of Prisoners",I,MISSOURI CITY,Missouri City,Texas,77682,84,1,16,26,1.3,1.6,2021-09-12 00:00:00,9,Hispanic or Latino,None,2021,F,36,
Handgun,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,GALVESTON,Galveston,Texas,40765,246,75,79,75,8,11.7,2021-01-09 00:00:00,0,Not Hispanic or Latino,None,2021,F,29,0
Handgun,t,None (no bias),Relationship Unknown,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,GALVESTON,Galveston,Texas,40765,246,75,79,75,8,11.7,2021-01-09 00:00:00,0,Not Hispanic or Latino,None,2021,F,29,0
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Investigating Suspicious Persons or Circumstances,I,JOHNSON,Johnson,Texas,79343,80,3,10,31,1.1,1.6,2021-01-23 00:00:00,20,Hispanic or Latino,Possible Internal Injury,2021,F,26,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Rental Storage Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,36,36 Years Old,"Handling, Transporting, Custody of Prisoners",I,AUSTIN,Austin,Texas,1016721,1436,136,177,338,1.6,2.1,2021-10-26 00:00:00,0,Hispanic or Latino,Minor Injury,2021,F,36,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Investigating Suspicious Persons or Circumstances,I,TRINITY,Trinity,Texas,11949,13,1,1,7,1.2,1.8,2021-02-13 00:00:00,14,Not Hispanic or Latino,None,2021,F,26,
Other,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,40,40 Years Old,Attempting Other Arrests,I,ISD: HOUSTON,Independent School District:,Texas,0,133,16,56,24,0,0,2021-09-23 00:00:00,13,Not Hispanic or Latino,Minor Injury,2021,F,40,
Other,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,49,49 Years Old,Investigating Suspicious Persons or Circumstances,I,SALT LAKE CNTY UNIFD PD,Salt Lake County Unified Police Department,Utah,276502,275,20,48,64,1.2,1.5,2021-06-07 00:00:00,1,Not Hispanic or Latino,Possible Internal Injury,2021,F,49,
,,None (no bias),Victim Was Stranger,Bar/Nightclub,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,33,33 Years Old,Responding to Disturbance Call,I,OLYMPIA,Olympia,Washington,54322,59,18,11,23,1.3,2,2021-12-19 00:00:00,20,Unknown,None,2021,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Grocery/Supermarket,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,I,LYNDEN,Lynden,Washington,15791,16,1,1,3,1.1,1.3,2021-04-06 00:00:00,17,Not Hispanic or Latino,None,2021,F,30,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,29,29 Years Old,Handling Persons with Mental Illness,I,SEATTLE,Seattle,Washington,787749,999,176,179,243,1.5,2,2021-06-30 00:00:00,19,Not Hispanic or Latino,Minor Injury,2021,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,Traffic Pursuits and Stops,I,WOODLAND PARK,Woodland Park,Colorado,8257,15,3,5,7,2.4,3.6,2021-10-17 00:00:00,19,Unknown,Minor Injury,2021,F,45,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Attempting Other Arrests,I,WILMINGTON,Wilmington,Delaware,70331,257,15,45,36,4.3,5,2021-10-01 00:00:00,11,Not Hispanic or Latino,Minor Injury,2021,F,30,
None,f,Unknown (offender's motivation not known),Relationship Unknown,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,All Other,I,DOUGLAS,Douglas,Georgia,107868,181,43,35,72,2,3.1,2021-06-03 00:00:00,11,Not Hispanic or Latino,None,2021,F,33,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,81,81 Years Old,Responding to Disturbance Call,I,SANDY SPRINGS,Sandy Springs,Georgia,111533,127,3,12,18,1.2,1.4,2021-05-20 00:00:00,23,Not Hispanic or Latino,None,2021,F,81,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,I,GILMER,Gilmer,Georgia,29997,47,17,10,24,1.9,3.3,2021-02-16 00:00:00,0,Not Hispanic or Latino,None,2021,F,23,0
Other,t,None (no bias),Relationship Unknown,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,All Other,I,PAULDING,Paulding,Georgia,157159,157,54,30,69,1.2,2,2021-10-26 00:00:00,13,Not Hispanic or Latino,None,2021,F,39,
Unknown,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Traffic Pursuits and Stops,I,CARMEL,Carmel,Indiana,103540,,,,,,,2021-02-12 00:00:00,6,Not Hispanic or Latino,Minor Injury,2021,F,20,40
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Traffic Pursuits and Stops,I,INDIANA STATE POLICE,Indiana State Police,Indiana,0,1135,209,66,292,0,0,2021-02-21 00:00:00,23,Not Hispanic or Latino,Minor Injury,2021,F,23,
Unknown,f,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,I,JEFFERSON,Jefferson,Louisiana,327882,638,131,220,284,2.6,3.9,2021-01-26 00:00:00,18,Not Hispanic or Latino,Minor Injury,2021,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,"Handling, Transporting, Custody of Prisoners",I,HOLDEN,Holden,Massachusetts,19605,20,5,4,11,1.2,2,2021-05-25 00:00:00,22,Not Hispanic or Latino,None,2021,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,I,SAGINAW,Saginaw,Michigan,47480,44,1,7,8,1.1,1.3,2021-09-21 00:00:00,20,Not Specified,Minor Injury,2021,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,"Handling, Transporting, Custody of Prisoners",I,ST. LOUIS,St. Louis,Missouri,295536,934,164,185,254,3.8,5.2,2021-10-31 00:00:00,8,Not Specified,None,2021,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,Responding to Disturbance Call,I,GOLDSBORO,Goldsboro,North Carolina,34352,69,4,11,8,2.3,2.7,2021-11-07 00:00:00,0,Not Hispanic or Latino,None,2021,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,American Indian or Alaska Native,30,52,52 Years Old,Responding to Disturbance Call,I,GALLUP,Gallup,New Mexico,21200,41,6,14,10,2.6,3.3,2021-08-31 00:00:00,13,Not Specified,None,2021,F,52,
Personal Weapons,t,Unknown (offender's motivation not known),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,31,31 Years Old,Responding to Disturbance Call,I,HENDERSON,Henderson,Nevada,337375,404,36,65,137,1.4,1.9,2021-02-28 00:00:00,7,Unknown,None,2021,F,31,0
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Attempting Other Arrests,I,PHILADELPHIA,Philadelphia,Pennsylvania,1604950,,,,,,,2021-05-21 00:00:00,10,Not Specified,Minor Injury,2021,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,23,23 Years Old,Responding to Disturbance Call,I,KNOXVILLE,Knoxville,Tennessee,191463,333,38,49,72,2,2.6,2021-10-03 00:00:00,21,Not Hispanic or Latino,None,2021,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,23,23 Years Old,Responding to Disturbance Call,I,KNOXVILLE,Knoxville,Tennessee,191463,333,38,49,72,2,2.6,2021-10-03 00:00:00,21,Not Hispanic or Latino,None,2021,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,Responding to Disturbance Call,I,WOODS CROSS,Woods Cross,Utah,11870,16,0,1,1,1.4,1.5,2021-09-19 00:00:00,18,Not Hispanic or Latino,None,2021,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,Responding to Disturbance Call,I,WOODS CROSS,Woods Cross,Utah,11870,16,0,1,1,1.4,1.5,2021-09-19 00:00:00,18,Not Hispanic or Latino,None,2021,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,53,53 Years Old,All Other,I,PRINCE WILLIAM COUNTY PD,Prince William County Police Department,Virginia,472890,546,43,99,108,1.4,1.7,2021-12-14 00:00:00,12,Not Hispanic or Latino,Minor Injury,2021,F,53,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,35,35 Years Old,All Other,I,LYNCHBURG,Lynchburg,Virginia,82088,123,13,27,21,1.8,2.2,2021-01-09 00:00:00,21,Not Hispanic or Latino,None,2021,F,21,50
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,"Handling, Transporting, Custody of Prisoners",I,NORFOLK,Norfolk,Virginia,242488,504,32,64,117,2.3,3,2021-10-10 00:00:00,4,Not Hispanic or Latino,Minor Injury,2021,F,25,
None,f,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,I,KING,King,Washington,231851,163,7,22,52,0.8,1.1,2021-12-16 00:00:00,10,Not Specified,None,2021,F,20,40
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,All Other,I,KENT,Kent,Washington,131899,131,18,14,31,1.1,1.5,2021-10-14 00:00:00,0,Not Hispanic or Latino,None,2021,F,30,
Blunt Object,t,None (no bias),Relationship Unknown,Park/Playground,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Ambush - No Warning,I,SEATTLE,Seattle,Washington,787749,999,176,179,243,1.5,2,2021-12-08 00:00:00,1,Not Hispanic or Latino,None,2021,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Commercial/Office Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,SHEBOYGAN,Sheboygan,Wisconsin,47667,70,7,13,13,1.7,2.2,2021-04-22 00:00:00,7,Not Hispanic or Latino,None,2021,F,32,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Commercial/Office Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,"Handling, Transporting, Custody of Prisoners",I,SHEBOYGAN,Sheboygan,Wisconsin,47667,70,7,13,13,1.7,2.2,2021-04-22 00:00:00,7,Not Hispanic or Latino,None,2021,F,38,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,53,53 Years Old,All Other,I,ADAMSVILLE,Adamsville,Alabama,4185,14,2,2,9,3.8,6.5,2021-07-05 00:00:00,16,Not Hispanic or Latino,None,2021,F,53,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,SAN DIEGO,San Diego,California,1434673,1571,192,306,325,1.3,1.7,2021-05-27 00:00:00,12,Not Hispanic or Latino,Minor Injury,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Attempting Other Arrests,I,ARVADA,Arvada,Colorado,123548,132,17,29,35,1.3,1.7,2021-08-26 00:00:00,18,Not Hispanic or Latino,Minor Injury,2021,F,28,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Attempting Other Arrests,I,ARVADA,Arvada,Colorado,123548,132,17,29,35,1.3,1.7,2021-08-26 00:00:00,18,Not Hispanic or Latino,Minor Injury,2021,F,27,
Blunt Object,t,None (no bias),Victim Was Stranger,Field/Woods,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,37,37 Years Old,Burglaries in Progress or Pursuing Burglary Suspects,I,COLORADO SPRINGS,Colorado Springs,Colorado,488747,638,78,128,211,1.6,2.2,2021-03-05 00:00:00,7,Not Hispanic or Latino,None,2021,F,35,40
Personal Weapons,t,None (no bias),Victim Was Stranger,Air/Bus/Train Terminal,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Responding to Disturbance Call,I,METRO TRANSIT POLICE,Metro Transit Police,District of Columbia,0,342,367,108,105,0,0,2021-11-22 00:00:00,20,Not Hispanic or Latino,Minor Injury,2021,F,30,
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,44,44 Years Old,Handling Persons with Mental Illness,I,DEKALB COUNTY POLICE DEP,DeKalb County Police Department,Georgia,526300,551,42,143,184,1.3,1.7,2021-07-02 00:00:00,17,Not Hispanic or Latino,None,2021,F,44,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,44,44 Years Old,Handling Persons with Mental Illness,I,DEKALB COUNTY POLICE DEP,DeKalb County Police Department,Georgia,526300,551,42,143,184,1.3,1.7,2021-07-02 00:00:00,17,Not Hispanic or Latino,None,2021,F,44,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Handling Persons with Mental Illness,I,NEWTON,Newton,Georgia,96133,127,50,34,66,1.7,2.9,2021-11-16 00:00:00,12,Hispanic or Latino,None,2021,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,21,21 Years Old,"Handling, Transporting, Custody of Prisoners",I,PAYETTE,Payette,Idaho,8065,14,0,0,2,1.7,2,2021-02-25 00:00:00,2,Not Hispanic or Latino,None,2021,F,21,
None,f,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Investigating Suspicious Persons or Circumstances,I,FORT WAYNE,Fort Wayne,Indiana,274295,408,16,54,51,1.7,1.9,2021-07-31 00:00:00,20,Not Specified,None,2021,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,48,48 Years Old,Handling Persons with Mental Illness,I,"LA ST U: HSC, SHREVEPORT",Louisiana State University:,Louisiana,0,34,3,4,9,0,0,2021-06-01 00:00:00,14,Not Hispanic or Latino,None,2021,F,48,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Handling Persons with Mental Illness,I,BOSTON,Boston,Massachusetts,704758,1873,213,311,319,3.1,3.9,2021-09-05 00:00:00,1,Hispanic or Latino,Minor Injury,2021,F,25,35
Blunt Object,t,None (no bias),Victim was Otherwise Known,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Attempting Other Arrests,I,RED WING,Red Wing,Minnesota,16411,22,1,4,3,1.6,1.8,2021-08-17 00:00:00,14,Not Hispanic or Latino,None,2021,F,26,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Responding to Disturbance Call,I,RICHLAND,Richland,Missouri,1791,4,0,1,0,2.8,2.8,2021-04-08 00:00:00,13,Hispanic or Latino,Minor Injury,2021,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,Investigating Suspicious Persons or Circumstances,I,KANSAS CITY,Kansas City,Missouri,500965,1101,189,185,364,2.6,3.7,2021-05-06 00:00:00,19,Not Hispanic or Latino,None,2021,F,39,
