state,variable,pre_2022,post_2022_avg,absolute_change,percent_change,percent_change_reliable,direction
Illinois,hispanic_pop,0.179721073,0.191632674,0.011911600999999994,0.06627826554318421,False,increase
Illinois,other_race_pop,0.039135557,0.041027115,0.0018915580000000015,0.04833348864818767,False,increase
Illinois,diversity_index,0.597678048,0.610542439,0.01286439100000003,0.021523947622048234,False,increase
Illinois,%_fem_age_18-29,0.201267167,0.2007773005,-0.0004898664999999913,-0.0024339116374604277,False,decrease
Illinois,%_fem_age_30-39,0.174608821,0.17313734549999998,-0.0014714755000000135,-0.008427268975145383,False,decrease
Illinois,%_fem_age_40-49,0.161380086,0.1627943815,0.0014142954999999957,0.008763754779508517,False,increase
Illinois,fem_age_50-59,0.165444029,0.155164961,-0.010279068000000002,-0.06213018422079169,False,decrease
Illinois,fem_age_60-69,0.154128632,0.155970648,0.0018420160000000019,0.01195116037881918,False,increase
Illinois,fem_age_70-79,0.09546122,0.100127509,0.004666289000000004,0.048881514399250335,False,increase
Illinois,fem_age_80+,0.047710044,0.052027854,0.004317809999999998,0.09050106933458285,False,increase
Illinois,age_coef_variation,0.499784563,0.51976109,0.01997652700000002,0.03997027615276709,False,increase
Illinois,fem_poverty_rate,0.131,0.1275,-0.003500000000000003,-0.02671755725190842,False,decrease
Illinois,male_poverty_rate,0.11,0.1045,-0.005500000000000005,-0.050000000000000044,False,decrease
Illinois,poverty_gender_disparity_score,1.190909091,1.2201465205000002,0.02923742950000019,0.024550513318736762,False,increase
Illinois,fem_labor_force_part,0.603041811,0.6142592225,0.011217411499999996,0.01860138268256825,False,increase
Illinois,all_labor_force_part,0.645375439,0.6543066710000001,0.008931232000000011,0.01383881607555259,False,increase
Illinois,labor_force_ratio,0.93440465,0.9387934634999999,0.004388813499999977,0.004696908882035184,False,increase
Illinois,unemployment_rate,0.074,0.049,-0.024999999999999994,-0.3378378378378378,False,decrease
Illinois,mhhi,72205.0,81758.5,9553.5,0.13231078180181427,True,increase
Illinois,%_at_least_bach_degree,0.371399786,0.387542552,0.016142765999999975,0.04346466155475915,False,increase
Illinois,%_at_least_high_school,0.901725601,0.906354186,0.004628584999999963,0.0051330304860668615,False,increase
Illinois,avg_years_schooling,13.69759688,13.755904935,0.05830805499999947,0.004256809096574863,True,increase
Illinois,gun_deaths_per_100k,14.1,13.95,-0.15000000000000036,-0.010638297872340451,True,decrease
Illinois,white_adj_rate,775.4366695,1682.6276755,907.1910059999999,1.1699098607046206,True,increase
Illinois,black_adj_rate,3528.369124,6991.925532,3463.5564080000004,0.981630970648977,True,increase
Illinois,nat_amer_adj_rate,1048.396182,2429.4636505,1381.0674685,1.317314477305107,True,increase
Illinois,asian_adj_rate,207.4348085,450.86041190000003,243.42560340000003,1.173504124791091,True,increase
Illinois,hispanic_adj_rate,699.2185408,1804.3130355,1105.0944947,1.5804708116515664,True,increase
Indiana,total_incidents,34708.0,41136.0,6428.0,0.185202258845223,True,increase
Indiana,white_victims,22720.0,25830.5,3110.5,0.13690580985915493,True,increase
Indiana,black_victims,11372.0,14319.5,2947.5,0.2591892367217728,True,increase
Indiana,nat_amer_victims,35.0,46.0,11.0,0.3142857142857143,True,increase
Indiana,asian_victims,265.0,346.0,81.0,0.30566037735849055,True,increase
Indiana,hispanic_victims,2053.0,3231.5,1178.5,0.5740379931807111,True,increase
Indiana,other_race_victims,316.0,594.0,278.0,0.879746835443038,True,increase
Indiana,victims_age_18_29,14753.0,16199.0,1446.0,0.09801396326170948,True,increase
Indiana,victims_age_30_39,9815.0,11884.0,2069.0,0.2107997962302598,True,increase
Indiana,victims_age_40_49,5585.0,7191.0,1606.0,0.2875559534467323,True,increase
Indiana,victims_age_50_59,2933.0,3595.5,662.5,0.22587794067507672,True,increase
Indiana,victims_age_60_69,1186.0,1659.5,473.5,0.39924114671163574,True,increase
Indiana,victims_age_70_79,337.0,485.0,148.0,0.4391691394658754,True,increase
Indiana,victims_age_80_plus,99.0,122.0,23.0,0.23232323232323232,True,increase
Indiana,involving_firearm,2181.0,3580.0,1399.0,0.6414488766620816,True,increase
Indiana,sex_assaults,1755.0,1283.5,-471.5,-0.26866096866096867,True,decrease
Indiana,victim_offender_nonmarried_partner,9394.0,9453.5,59.5,0.006333830104321907,True,increase
Indiana,victim_offender_rel_spouse,3261.0,3633.5,372.5,0.11422876418276602,True,increase
Indiana,dv_total,16196.0,17763.0,1567.0,0.09675228451469499,True,increase
Indiana,firearm_nonmarried,261.0,326.5,65.5,0.2509578544061303,True,increase
Indiana,near_school,227.0,484.5,257.5,1.1343612334801763,True,increase
Indiana,on_tribal_lands,3.0,0.0,-3.0,-1.0,False,decrease
Indiana,fem_pop,2658458.4,2706145.2,47686.80000000028,0.01793776423208288,True,increase
Indiana,white_pop,0.766260284,0.7468085325,-0.019451751500000003,-0.025385305628080813,False,decrease
Indiana,black_pop,0.087482708,0.08897327199999999,0.001490563999999986,0.017038384317046813,False,increase
Indiana,nat_amer_pop,0.001366738,0.0008178845,-0.0005488534999999999,-0.40157916147791306,False,decrease
Indiana,asian_pop,0.023719418,0.0265883135,0.0028688954999999995,0.12095134459032678,False,increase
Indiana,hispanic_pop,0.07610963,0.0888041425,0.012694512500000005,0.16679246108541068,False,increase
Indiana,other_race_pop,0.045061222,0.048007855,0.002946633000000004,0.06539176855878441,False,increase
Indiana,diversity_index,0.396804284,0.423438757,0.026634472999999992,0.06712244316394525,False,increase
Indiana,%_fem_age_18-29,0.211387657,0.208919007,-0.0024686500000000167,-0.011678307215449275,False,decrease
Indiana,%_fem_age_30-39,0.168173882,0.1711062525,0.0029323705000000033,0.017436539283787262,False,increase
Indiana,%_fem_age_40-49,0.159812974,0.158283793,-0.0015291809999999906,-0.009568566066482128,False,decrease
Indiana,fem_age_50-59,0.160936604,0.153688912,-0.007247692,-0.045034453442300795,False,decrease
Indiana,fem_age_60-69,0.158194424,0.156192636,-0.0020017880000000043,-0.012653973189345816,False,decrease
Indiana,fem_age_70-79,0.095585657,0.102541245,0.006955587999999999,0.07276811415336087,False,increase
Indiana,fem_age_80+,0.045908802,0.0492681555,0.003359353500000002,0.07317449712584533,False,increase
Indiana,age_coef_variation,0.480289649,0.48077059,0.0004809410000000125,0.0010013561628933055,False,increase
Indiana,fem_poverty_rate,0.135,0.1375,0.0025000000000000022,0.018518518518518535,False,increase
Indiana,male_poverty_rate,0.108,0.1075,-0.0005000000000000004,-0.004629629629629634,False,decrease
Indiana,poverty_gender_disparity_score,1.25,1.279075805,0.029075804999999955,0.023260643999999962,False,increase
Indiana,fem_labor_force_part,0.586040781,0.597946302,0.011905520999999974,0.020315174960494727,False,increase
Indiana,all_labor_force_part,0.634484011,0.642678518,0.008194507000000018,0.012915230104986866,False,increase
Indiana,labor_force_ratio,0.923649407,0.9304019480000001,0.006752541000000112,0.007310718708662704,False,increase
Indiana,unemployment_rate,0.047,0.0385,-0.0085,-0.18085106382978725,False,decrease
Indiana,mhhi,62743.0,70718.0,7975.0,0.12710581260060883,True,increase
Indiana,%_at_least_bach_degree,0.288792448,0.30435465949999996,0.015562211499999978,0.05388718301941185,False,increase
Indiana,%_at_least_high_school,0.906410409,0.9051106115,-0.0012997974999999773,-0.0014340054870221346,False,decrease
Indiana,avg_years_schooling,13.34784657,13.411966069999998,0.06411949999999855,0.004803733670726375,True,increase
Indiana,gun_deaths_per_100k,17.3,17.950000000000003,0.6500000000000021,0.037572254335260236,True,increase
Indiana,white_adj_rate,1115.326811,1278.165647,162.83883600000013,0.14600100561915044,True,increase
Indiana,black_adj_rate,4889.728707,5950.578275,1060.8495679999996,0.21695468840251134,True,increase
Indiana,nat_amer_adj_rate,963.2808045,2085.4322525,1122.1514479999996,1.1649266161620058,True,increase
Indiana,asian_adj_rate,420.2541169,480.43876754999997,60.18465064999998,0.14321013936508561,True,increase
Indiana,hispanic_adj_rate,1014.6575,1343.9539705,329.29647049999994,0.3245395323052359,True,increase
Iowa,total_incidents,15607.0,15461.0,-146.0,-0.009354776702761582,True,decrease
Iowa,white_victims,11718.0,11643.5,-74.5,-0.006357740228707971,True,decrease
Iowa,black_victims,3163.0,3216.0,53.0,0.016756244072083464,True,increase
Iowa,nat_amer_victims,227.0,219.0,-8.0,-0.03524229074889868,True,decrease
Iowa,asian_victims,145.0,178.0,33.0,0.22758620689655173,True,increase
Iowa,hispanic_victims,880.0,1201.0,321.0,0.36477272727272725,True,increase
Iowa,other_race_victims,354.0,204.5,-149.5,-0.422316384180791,True,decrease
Iowa,victims_age_18_29,6649.0,6137.5,-511.5,-0.07692886148292977,True,decrease
Iowa,victims_age_30_39,4552.0,4461.5,-90.5,-0.019881370826010544,True,decrease
Iowa,victims_age_40_49,2548.0,2721.5,173.5,0.06809262166405024,True,increase
Iowa,victims_age_50_59,1229.0,1307.5,78.5,0.06387306753458095,True,increase
Iowa,victims_age_60_69,453.0,584.0,131.0,0.2891832229580574,True,increase
Iowa,victims_age_70_79,119.0,176.0,57.0,0.4789915966386555,True,increase
Iowa,victims_age_80_plus,57.0,73.0,16.0,0.2807017543859649,True,increase
Iowa,involving_firearm,527.0,514.5,-12.5,-0.023719165085388995,True,decrease
Iowa,sex_assaults,871.0,600.5,-270.5,-0.3105625717566016,True,decrease
Iowa,victim_offender_nonmarried_partner,5064.0,4348.5,-715.5,-0.1412914691943128,True,decrease
Iowa,victim_offender_rel_spouse,1341.0,1382.5,41.5,0.030947054436987323,True,increase
Iowa,dv_total,7868.0,7292.0,-576.0,-0.07320793085917641,True,decrease
Iowa,firearm_nonmarried,98.0,94.5,-3.5,-0.03571428571428571,True,decrease
Iowa,near_school,241.0,386.0,145.0,0.6016597510373444,True,increase
Iowa,on_tribal_lands,0.0,0.0,0.0,,False,decrease
Iowa,fem_pop,1233174.0,1255249.2999999998,22075.299999999814,0.017901204533990998,True,increase
Iowa,white_pop,0.829753977,0.817817088,-0.011936889000000006,-0.01438605819421099,False,decrease
Iowa,black_pop,0.03514163,0.039975112,0.004833482,0.1375429085105045,False,increase
Iowa,nat_amer_pop,0.002677666,0.001811547,-0.000866119,-0.3234604315848205,False,decrease
Iowa,asian_pop,0.023179508,0.024573686,0.0013941779999999994,0.060147005708662986,False,increase
Iowa,hispanic_pop,0.066489429,0.075565562,0.009076133,0.13650490215519823,False,increase
Iowa,other_race_pop,0.04275779,0.040257005,-0.0025007849999999984,-0.0584872370625329,False,decrease
Iowa,diversity_index,0.303479871,0.321592834,0.018112962999999982,0.05968423190742684,False,increase
Iowa,%_fem_age_18-29,0.209386623,0.2069077895,-0.0024788334999999995,-0.011838547584770969,False,decrease
Iowa,%_fem_age_30-39,0.164410527,0.16221375,-0.002196777000000011,-0.013361534933830672,False,decrease
Iowa,%_fem_age_40-49,0.150859904,0.158108989,0.007249085000000016,0.04805176728735037,False,increase
Iowa,fem_age_50-59,0.154351025,0.1447867335,-0.009564291500000016,-0.06196454801644509,False,decrease
Iowa,fem_age_60-69,0.16554406,0.160902288,-0.0046417719999999885,-0.028039495950503986,False,decrease
Iowa,fem_age_70-79,0.10061051,0.10873258499999999,0.008122074999999992,0.08072789810925313,False,increase
Iowa,fem_age_80+,0.054837352,0.0583478655,0.0035105134999999996,0.06401683108258034,False,increase
Iowa,age_coef_variation,0.545045958,0.5367390185,-0.008306939499999944,-0.015240805620284856,False,decrease
Iowa,fem_poverty_rate,0.124,0.125,0.0010000000000000009,0.008064516129032265,False,increase
Iowa,male_poverty_rate,0.099,0.1015,0.0025000000000000022,0.025252525252525273,False,increase
Iowa,poverty_gender_disparity_score,1.252525253,1.231556979,-0.020968273999999898,-0.01674079939688042,False,decrease
Iowa,fem_labor_force_part,0.618837313,0.628595565,0.009758252000000023,0.01576868717352217,False,increase
Iowa,all_labor_force_part,0.660928043,0.66400116,0.003073117000000014,0.004649699816111471,False,increase
Iowa,labor_force_ratio,0.936315715,0.946676225,0.010360510000000045,0.011065188626039503,False,increase
Iowa,unemployment_rate,0.036,0.03,-0.005999999999999998,-0.16666666666666663,False,decrease
Iowa,mhhi,65600.0,73467.0,7867.0,0.11992378048780487,True,increase
Iowa,%_at_least_bach_degree,0.305410523,0.3180022715,0.0125917485,0.041228928120462964,False,increase
Iowa,%_at_least_high_school,0.933248209,0.931353951,-0.001894258000000093,-0.002029747265231658,False,decrease
Iowa,avg_years_schooling,13.57389013,13.61929393,0.045403799999998995,0.003344936460009419,True,increase
Iowa,gun_deaths_per_100k,11.2,10.9,-0.29999999999999893,-0.02678571428571419,True,decrease
Iowa,white_adj_rate,1145.195918,1134.2607189999999,-10.935199000000011,-0.009548758276310947,True,decrease
Iowa,black_adj_rate,7298.824657,6415.9036335,-882.9210235,-0.12096756190097362,True,decrease
Iowa,nat_amer_adj_rate,6874.562956,9725.934936000001,2851.3719800000017,0.4147713823045832,True,increase
Iowa,asian_adj_rate,507.2702923,580.11947345,72.84918114999999,0.14361018623759056,True,increase
Iowa,hispanic_adj_rate,1073.261892,1264.974608,191.712716,0.1786262210826731,True,increase
Kansas,total_incidents,18489.0,21770.0,3281.0,0.1774568662447942,True,increase
Kansas,white_victims,15055.0,17056.5,2001.5,0.13294586516107607,True,increase
Kansas,black_victims,3071.0,4094.5,1023.5,0.33327906219472486,True,increase
Kansas,nat_amer_victims,99.0,204.0,105.0,1.0606060606060606,True,increase
Kansas,asian_victims,175.0,202.5,27.5,0.15714285714285714,True,increase
Kansas,hispanic_victims,2296.0,3213.0,917.0,0.39939024390243905,True,increase
Kansas,other_race_victims,89.0,212.5,123.5,1.3876404494382022,True,increase
Kansas,victims_age_18_29,7528.0,8244.5,716.5,0.09517800212539851,True,increase
Kansas,victims_age_30_39,5138.0,5942.5,804.5,0.15657843518878942,True,increase
Kansas,victims_age_40_49,3135.0,3896.5,761.5,0.24290271132376395,True,increase
Kansas,victims_age_50_59,1586.0,1968.0,382.0,0.2408575031525851,True,increase
Kansas,victims_age_60_69,743.0,1111.5,368.5,0.4959623149394347,True,increase
Kansas,victims_age_70_79,245.0,410.5,165.5,0.6755102040816326,True,increase
Kansas,victims_age_80_plus,114.0,196.5,82.5,0.7236842105263158,True,increase
Kansas,involving_firearm,1050.0,1512.5,462.5,0.44047619047619047,True,increase
Kansas,sex_assaults,910.0,716.0,-194.0,-0.21318681318681318,True,decrease
Kansas,victim_offender_nonmarried_partner,4575.0,4877.0,302.0,0.06601092896174864,True,increase
Kansas,victim_offender_rel_spouse,1938.0,2045.0,107.0,0.05521155830753354,True,increase
Kansas,dv_total,8774.0,9670.0,896.0,0.10211989970366993,True,increase
Kansas,firearm_nonmarried,115.0,129.0,14.0,0.12173913043478261,True,increase
Kansas,near_school,288.0,391.5,103.5,0.359375,True,increase
Kansas,on_tribal_lands,0.0,0.0,0.0,,False,decrease
Kansas,fem_pop,1120461.2,1138125.1,17663.90000000014,0.015764847546706786,True,increase
Kansas,white_pop,0.733648267,0.7227749075000001,-0.010873359499999902,-0.014820943480808224,False,decrease
Kansas,black_pop,0.051465933,0.0517245595,0.0002586265000000046,0.005025197930444681,False,increase
Kansas,nat_amer_pop,0.003643449,0.004445753,0.0008023040000000002,0.2202045369648375,False,increase
Kansas,asian_pop,0.028578516,0.0279977945,-0.0005807215000000025,-0.02032021186824405,False,decrease
Kansas,hispanic_pop,0.127351357,0.1394570725,0.012105715500000003,0.09505760900529708,False,increase
Kansas,other_race_pop,0.055312477,0.053599913,-0.0017125639999999998,-0.030961621913985153,False,decrease
Kansas,diversity_index,0.439003633,0.451761446,0.012757813000000007,0.029060836952116992,False,increase
Kansas,%_fem_age_18-29,0.213194945,0.216015837,0.0028208919999999915,0.013231514471414843,False,increase
Kansas,%_fem_age_30-39,0.176373246,0.1689343355,-0.007438910500000007,-0.04217709130329215,False,decrease
Kansas,%_fem_age_40-49,0.150567703,0.159327493,0.00875978999999999,0.0581784129362722,False,increase
Kansas,fem_age_50-59,0.153048168,0.14093632550000001,-0.012111842499999997,-0.07913745494817027,False,decrease
Kansas,fem_age_60-69,0.159064721,0.15661132700000002,-0.00245339399999997,-0.015423872651183099,False,decrease
Kansas,fem_age_70-79,0.096987587,0.10665566300000001,0.009668076000000012,0.09968364302124572,False,increase
Kansas,fem_age_80+,0.050763628,0.0515190195,0.0007553915000000008,0.014880565668001524,False,increase
Kansas,age_coef_variation,0.52340335,0.483195632,-0.04020771800000006,-0.07681975669433537,False,decrease
Kansas,fem_poverty_rate,0.128,0.121,-0.007000000000000006,-0.05468750000000005,False,decrease
Kansas,male_poverty_rate,0.106,0.0995,-0.006499999999999992,-0.061320754716981056,False,decrease
Kansas,poverty_gender_disparity_score,1.20754717,1.216053748,0.008506577999999987,0.0070445099051492845,False,increase
Kansas,fem_labor_force_part,0.611682727,0.616772522,0.0050897949999999526,0.008320972254624337,False,increase
Kansas,all_labor_force_part,0.656636343,0.6644159064999999,0.007779563499999975,0.011847598115658938,False,increase
Kansas,labor_force_ratio,0.931539555,0.928293912,-0.0032456429999999648,-0.0034841708895549423,False,decrease
Kansas,unemployment_rate,0.044,0.035,-0.008999999999999994,-0.20454545454545442,False,decrease
Kansas,mhhi,64124.0,72923.5,8799.5,0.13722631152142722,True,increase
Kansas,%_at_least_bach_degree,0.353967519,0.359338476,0.0053709570000000095,0.015173587156170704,False,increase
Kansas,%_at_least_high_school,0.918943759,0.918418634,-0.0005251250000000152,-0.0005714441116303562,False,decrease
Kansas,avg_years_schooling,13.69975795,13.74234059,0.04258263999999912,0.003108276814481902,True,increase
Kansas,gun_deaths_per_100k,16.9,16.65,-0.25,-0.014792899408284025,True,decrease
Kansas,white_adj_rate,1831.454112,2073.5939335,242.13982149999993,0.1322117872970218,True,increase
Kansas,black_adj_rate,5325.533783,6955.1787535,1629.6449705000005,0.3060059398556632,True,increase
Kansas,nat_amer_adj_rate,2425.07781,4027.6018750000003,1602.524065,0.6608134627234908,True,increase
Kansas,asian_adj_rate,546.514329,649.53304385,103.01871485000004,0.18850139764587956,True,increase
Kansas,hispanic_adj_rate,1609.057206,2024.4509575,415.3937515,0.2581597161064515,True,increase
Kentucky,total_incidents,20749.0,20600.0,-149.0,-0.007181068967179141,True,decrease
Kentucky,white_victims,14824.0,14429.0,-395.0,-0.02664597949271452,True,decrease
Kentucky,black_victims,5581.0,5780.0,199.0,0.03565669234904139,True,increase
Kentucky,nat_amer_victims,16.0,18.5,2.5,0.15625,True,increase
Kentucky,asian_victims,83.0,96.0,13.0,0.1566265060240964,True,increase
Kentucky,hispanic_victims,664.0,1080.0,416.0,0.6265060240963856,True,increase
Kentucky,other_race_victims,245.0,276.5,31.5,0.12857142857142856,True,increase
Kentucky,victims_age_18_29,8039.0,7714.0,-325.0,-0.04042791391964175,True,decrease
Kentucky,victims_age_30_39,5880.0,5669.5,-210.5,-0.03579931972789115,True,decrease
Kentucky,victims_age_40_49,3837.0,3877.5,40.5,0.01055512118842846,True,increase
Kentucky,victims_age_50_59,1867.0,1971.0,104.0,0.05570433851098018,True,increase
Kentucky,victims_age_60_69,792.0,957.0,165.0,0.20833333333333334,True,increase
Kentucky,victims_age_70_79,249.0,311.5,62.5,0.25100401606425704,True,increase
Kentucky,victims_age_80_plus,85.0,99.5,14.5,0.17058823529411765,True,increase
Kentucky,involving_firearm,1742.0,1302.0,-440.0,-0.2525832376578645,True,decrease
Kentucky,sex_assaults,1443.0,1082.5,-360.5,-0.24982674982674982,True,decrease
Kentucky,victim_offender_nonmarried_partner,6585.0,5304.0,-1281.0,-0.19453302961275626,True,decrease
Kentucky,victim_offender_rel_spouse,2197.0,2110.5,-86.5,-0.03937187073281748,True,decrease
Kentucky,dv_total,10952.0,9974.5,-977.5,-0.08925310445580716,True,decrease
Kentucky,firearm_nonmarried,223.0,139.0,-84.0,-0.37668161434977576,True,decrease
Kentucky,near_school,207.0,460.0,253.0,1.2222222222222223,True,increase
Kentucky,on_tribal_lands,0.0,0.0,0.0,,False,decrease
Kentucky,fem_pop,1781732.8,1806579.0,24846.199999999953,0.013944964138281538,True,increase
Kentucky,white_pop,0.826558957,0.809196366,-0.01736259100000004,-0.0210058712121609,False,decrease
Kentucky,black_pop,0.070991801,0.072049891,0.0010580900000000115,0.014904397199333085,False,increase
Kentucky,nat_amer_pop,0.001619286,0.0012511945,-0.00036809150000000003,-0.22731716324355306,False,decrease
Kentucky,asian_pop,0.013979927,0.0163656005,0.002385673500000001,0.17064992542521867,False,increase
Kentucky,hispanic_pop,0.039195289,0.0517823985,0.012587109499999999,0.3211383260881173,False,increase
Kentucky,other_race_pop,0.04765474,0.04935455,0.001699809999999996,0.035669274452027146,False,increase
Kentucky,diversity_index,0.307755149,0.3345602035,0.02680505449999998,0.08709863859986947,False,increase
Kentucky,%_fem_age_18-29,0.20115093,0.2008432395,-0.00030769050000001297,-0.001529649900201868,False,decrease
Kentucky,%_fem_age_30-39,0.1667038,0.16886841,0.0021646099999999835,0.012984766993913656,False,increase
Kentucky,%_fem_age_40-49,0.158175316,0.1579692245,-0.0002060915000000052,-0.0013029308567969302,False,decrease
Kentucky,fem_age_50-59,0.167119362,0.15831904749999998,-0.008800314500000017,-0.05265885648845415,False,decrease
Kentucky,fem_age_60-69,0.161189719,0.159494202,-0.0016955170000000075,-0.010518766398494729,False,decrease
Kentucky,fem_age_70-79,0.09985273,0.10733834549999999,0.007485615499999987,0.07496655825033513,False,increase
Kentucky,fem_age_80+,0.045808143,0.047167532,0.0013593889999999956,0.029675706347668262,False,increase
Kentucky,age_coef_variation,0.458757043,0.439428523,-0.01932851999999996,-0.04213236678308601,False,decrease
Kentucky,fem_poverty_rate,0.18,0.176,-0.0040000000000000036,-0.022222222222222244,False,decrease
Kentucky,male_poverty_rate,0.149,0.143,-0.006000000000000005,-0.040268456375838965,False,decrease
Kentucky,poverty_gender_disparity_score,1.208053691,1.230487089,0.022433397999999993,0.018569868348674242,False,increase
Kentucky,fem_labor_force_part,0.546744341,0.5617232325,0.01497889149999998,0.027396518586005777,False,increase
Kentucky,all_labor_force_part,0.588362178,0.6026608865,0.014298708500000035,0.024302562324120085,False,increase
Kentucky,labor_force_ratio,0.929264936,0.93207189,0.0028069539999999726,0.0030206175776764407,False,increase
Kentucky,unemployment_rate,0.054,0.045,-0.009000000000000001,-0.16666666666666669,False,decrease
Kentucky,mhhi,55573.0,62822.0,7249.0,0.13044104151296493,True,increase
Kentucky,%_at_least_bach_degree,0.269801782,0.278952553,0.009150771000000002,0.03391664403461947,False,increase
Kentucky,%_at_least_high_school,0.87987785,0.892611328,0.01273347800000002,0.014471870157886145,False,increase
Kentucky,avg_years_schooling,13.20460208,13.28890099,0.08429890999999934,0.006384055308086901,True,increase
Kentucky,gun_deaths_per_100k,20.1,18.65,-1.4500000000000028,-0.0721393034825872,True,decrease
Kentucky,white_adj_rate,1006.581617,987.0719237999999,-19.50969320000013,-0.019382127460410525,True,decrease
Kentucky,black_adj_rate,4412.2616,4442.742268,30.48066800000015,0.006908173350374364,True,increase
Kentucky,nat_amer_adj_rate,554.5667748,818.4296366,263.8628618,0.4757999825993182,True,increase
Kentucky,asian_adj_rate,333.2196576,325.6080565,-7.61160110000003,-0.02284259324561538,True,decrease
Kentucky,hispanic_adj_rate,950.8053863,1151.5573995,200.75201319999996,0.21113891033076068,True,increase
Louisiana,total_incidents,31454.0,32579.5,1125.5,0.035782412411775925,True,increase
Louisiana,white_victims,13743.0,13688.5,-54.5,-0.003965655242668995,True,decrease
Louisiana,black_victims,17175.0,18275.0,1100.0,0.06404657933042213,True,increase
Louisiana,nat_amer_victims,47.0,49.0,2.0,0.0425531914893617,True,increase
Louisiana,asian_victims,79.0,114.5,35.5,0.44936708860759494,True,increase
Louisiana,hispanic_victims,1063.0,1310.0,247.0,0.2323612417685795,True,increase
Louisiana,other_race_victims,410.0,452.5,42.5,0.10365853658536585,True,increase
Louisiana,victims_age_18_29,12080.0,12470.0,390.0,0.03228476821192053,True,increase
Louisiana,victims_age_30_39,9346.0,9264.5,-81.5,-0.008720308153220628,True,decrease
Louisiana,victims_age_40_49,5286.0,5748.0,462.0,0.08740068104426787,True,increase
Louisiana,victims_age_50_59,2929.0,2944.5,15.5,0.005291908501194947,True,increase
Louisiana,victims_age_60_69,1327.0,1554.5,227.5,0.17143933685003768,True,increase
Louisiana,victims_age_70_79,386.0,478.0,92.0,0.23834196891191708,True,increase
Louisiana,victims_age_80_plus,100.0,120.0,20.0,0.2,True,increase
Louisiana,involving_firearm,3074.0,2667.0,-407.0,-0.1324007807417046,True,decrease
Louisiana,sex_assaults,807.0,625.5,-181.5,-0.22490706319702602,True,decrease
Louisiana,victim_offender_nonmarried_partner,8100.0,8257.0,157.0,0.019382716049382714,True,increase
Louisiana,victim_offender_rel_spouse,2581.0,2519.0,-62.0,-0.02402169701666021,True,decrease
Louisiana,dv_total,13851.0,14342.5,491.5,0.03548480254133276,True,increase
Louisiana,firearm_nonmarried,431.0,384.5,-46.5,-0.10788863109048724,True,decrease
Louisiana,near_school,300.0,552.5,252.5,0.8416666666666667,True,increase
Louisiana,on_tribal_lands,0.0,12.5,12.5,,False,increase
Louisiana,fem_pop,1831760.0,1829308.7000000002,-2451.2999999998137,-0.0013382211643445724,True,decrease
Louisiana,white_pop,0.568909659,0.5541354445,-0.014774214500000049,-0.025969350785798574,False,decrease
Louisiana,black_pop,0.310190186,0.3015359265,-0.008654259499999983,-0.027899849481375867,False,decrease
Louisiana,nat_amer_pop,0.00378305,0.0043531214999999995,0.0005700714999999994,0.15069097685729752,False,increase
Louisiana,asian_pop,0.017176296,0.0174951145,0.00031881849999999823,0.0185615396940061,False,increase
Louisiana,hispanic_pop,0.055381357,0.0746396335,0.019258276499999998,0.34773933943149854,False,increase
Louisiana,other_race_pop,0.044559452,0.047840759499999996,0.003281307499999997,0.07363886566648074,False,increase
Louisiana,diversity_index,0.574761873,0.5938077475000001,0.01904587450000006,0.03313698314849785,False,increase
Louisiana,%_fem_age_18-29,0.202905367,0.19771804250000002,-0.005187324499999979,-0.0255652404699575,False,decrease
Louisiana,%_fem_age_30-39,0.18139893,0.175012685,-0.006386245000000013,-0.03520552739754315,False,decrease
Louisiana,%_fem_age_40-49,0.156896488,0.16526985700000002,0.00837336900000002,0.05336874717042755,False,increase
Louisiana,fem_age_50-59,0.157176351,0.14849364399999998,-0.008682707000000012,-0.05524181560876173,False,decrease
Louisiana,fem_age_60-69,0.1600726,0.15998509,-8.751000000001286e-05,-0.0005466894396668315,False,decrease
Louisiana,fem_age_70-79,0.09582249,0.1075983195,0.011775829500000001,0.12289212584644797,False,increase
Louisiana,fem_age_80+,0.045727774,0.045922362,0.00019458800000000248,0.004255356930341776,False,increase
Louisiana,age_coef_variation,0.477213375,0.4268237585,-0.05038961650000001,-0.10559137513696051,False,decrease
Louisiana,fem_poverty_rate,0.215,0.20700000000000002,-0.00799999999999998,-0.0372093023255813,False,decrease
Louisiana,male_poverty_rate,0.176,0.167,-0.00899999999999998,-0.05113636363636353,False,decrease
Louisiana,poverty_gender_disparity_score,1.201183432,1.2399856555,0.038802223499999844,0.03230332892237215,False,increase
Louisiana,fem_labor_force_part,0.552472803,0.563148763,0.01067596000000004,0.019323955753166804,False,increase
Louisiana,all_labor_force_part,0.585183353,0.595723196,0.010539842999999993,0.018011180506018243,False,increase
Louisiana,labor_force_ratio,0.94410205,0.9453032465,0.0012011964999999458,0.0012723163772390344,False,increase
Louisiana,unemployment_rate,0.076,0.0505,-0.025499999999999995,-0.3355263157894736,False,decrease
Louisiana,mhhi,52087.0,59607.5,7520.5,0.1443834354061474,True,increase
Louisiana,%_at_least_bach_degree,0.264459355,0.2741399875,0.009680632500000008,0.036605369849744995,False,increase
Louisiana,%_at_least_high_school,0.866771826,0.8802077660000001,0.013435940000000035,0.01550112682135106,False,increase
Louisiana,avg_years_schooling,13.11077074,13.17616739,0.06539665000000028,0.004988009576010653,True,increase
