weapon_name,shr_flag,bias_desc,relationship_name,location_name,offense_name,crime_against,ct_flag,hc_flag,hc_code,offense_category_name,offense_group,race_desc,sort_order,age_code,age_name,activity_type_name,reporting_type,ucr_agency_name,pub_agency_name,state_name,population,male_officer,male_civilian,female_officer,female_civilian,officer_rate,employee_rate,incident_date,incident_hour,ethnicity_name,injury_name,data_year,victim_type_id,sex_code,age_range_low_num,age_range_high_num
Other,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,48,48 Years Old,All Other,I,CHICAGO,Chicago,Illinois,2638698,8781,307,2886,396,4.4,4.7,2024-10-19 00:00:00,9,Not Hispanic or Latino,Possible Internal Injury,2024,5,F,48,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,42,42 Years Old,Traffic Pursuits and Stops,I,COEUR D'ALENE,Coeur d'Alene,Idaho,57561,84,6,10,17,1.6,2.0,2024-12-28 00:00:00,2,Not Specified,Minor Injury,2024,5,F,42,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,EL PASO,El Paso,Colorado,213641,430,114,109,191,2.5,4.0,2024-01-11 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,25,30
None,f,None (no bias),Victim Was Stranger,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,All Other,I,MONMOUTH,Monmouth,Oregon,11311,13,0,1,2,1.2,1.4,2024-02-21 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Spouse,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,37,37 Years Old,Responding to Disturbance Call,I,HOPKINSVILLE,Hopkinsville,Kentucky,30694,,,,,,,2024-12-26 00:00:00,1,Not Hispanic or Latino,Minor Injury,2024,5,F,37,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,38,38 Years Old,Responding to Disturbance Call,I,HERNANDO,Hernando,Florida,212610,268,135,37,187,1.4,2.9,2024-06-27 00:00:00,7,Unknown,None,2024,5,F,38,
Handgun,t,None (no bias),Victim Was Stranger,Service/Gas Station,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,30,30 Years Old,Robberies in Progress or Pursuing Robbery Suspects,I,SPRINGFIELD,Springfield,Massachusetts,155491,385,37,69,43,2.9,3.4,2024-06-03 00:00:00,3,Not Hispanic or Latino,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Asian,40,39,39 Years Old,"Handling, Transporting, Custody of Prisoners",I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4.0,5.6,2024-11-24 00:00:00,10,Not Hispanic or Latino,None,2024,5,F,39,
Personal Weapons,t,None (no bias),Victim Was Stranger,Other/Unknown,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Investigating Suspicious Persons or Circumstances,I,MADERA,Madera,California,68607,56,5,8,21,0.9,1.3,2024-02-16 00:00:00,1,Not Specified,None,2024,5,F,24,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,50,50 Years Old,All Other,I,SAN DIEGO,San Diego,California,558533,1982,618,452,1135,4.4,7.5,2024-01-02 00:00:00,15,Not Hispanic or Latino,Minor Injury,2024,5,F,21,80
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Church/Synagogue/Temple/Mosque,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Unknown,98,39,39 Years Old,Responding to Disturbance Call,I,BURTON,Burton,Michigan,29280,,,,,,,2024-04-01 00:00:00,19,Not Specified,None,2024,5,F,39,
None,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,Attempting Other Arrests,I,ROSWELL,Roswell,New Mexico,46677,77,7,11,21,1.9,2.5,2024-12-21 00:00:00,15,Hispanic or Latino,None,2024,5,F,22,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,All Other,I,INDIANAPOLIS,Indianapolis,Indiana,890685,1592,344,253,439,2.1,3.0,2024-02-04 00:00:00,17,Hispanic or Latino,None,2024,5,F,27,
Other,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,24,24 Years Old,Investigating Suspicious Persons or Circumstances,I,NEW MEXICO STATE POLICE,New Mexico State Police,New Mexico,0,1164,181,113,273,0,0,2024-08-25 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,24,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,Black or African American,20,40,40 Years Old,Responding to Disturbance Call,I,ROANOKE RAPIDS,Roanoke Rapids,North Carolina,14497,32,1,4,3,2.5,2.8,2024-05-08 00:00:00,7,Not Hispanic or Latino,None,2024,5,F,40,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,I,WORTHINGTON,Worthington,Minnesota,13523,22,3,2,9,1.8,2.7,2024-10-18 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Attempting Other Arrests,I,WORTHINGTON,Worthington,Minnesota,13523,22,3,2,9,1.8,2.7,2024-10-18 00:00:00,21,Not Hispanic or Latino,None,2024,5,F,25,
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Traffic Pursuits and Stops,I,HENNEPIN,Hennepin,Minnesota,15115,273,252,55,237,21.7,54.1,2024-04-14 00:00:00,0,Unknown,Minor Injury,2024,5,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,43,43 Years Old,Responding to Disturbance Call,I,TOLEDO,Toledo,Oregon,3503,5,2,1,4,1.7,3.4,2024-08-07 00:00:00,17,Unknown,None,2024,5,F,43,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,TERREBONNE,Terrebonne,Louisiana,71638,163,49,57,65,3.1,4.7,2024-01-24 00:00:00,11,Not Specified,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,TERREBONNE,Terrebonne,Louisiana,71638,163,49,57,65,3.1,4.7,2024-01-24 00:00:00,11,Not Specified,None,2024,5,F,26,
None,f,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Handling Persons with Mental Illness,I,LAKEVILLE,Lakeville,Minnesota,78436,51,2,15,10,0.8,1.0,2024-07-01 00:00:00,20,Unknown,None,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,All Other,I,SEGUIN,Seguin,Texas,38505,52,2,9,22,1.6,2.2,2024-06-10 00:00:00,17,Hispanic or Latino,Minor Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Relationship Unknown,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,45,45 Years Old,Responding to Disturbance Call,I,OPELOUSAS,Opelousas,Louisiana,15263,24,3,11,10,2.3,3.1,2024-05-29 00:00:00,13,Not Hispanic or Latino,None,2024,5,F,45,
Personal Weapons,t,None (no bias),Relationship Unknown,Convenience Store,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,45,45 Years Old,Responding to Disturbance Call,I,OPELOUSAS,Opelousas,Louisiana,15263,24,3,11,10,2.3,3.1,2024-05-29 00:00:00,13,Not Hispanic or Latino,None,2024,5,F,45,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,LOGAN,Logan,Utah,56083,48,5,7,23,1.0,1.5,2024-07-25 00:00:00,9,Not Specified,Minor Injury,2024,5,F,25,
,,None (no bias),Victim Was Stranger,Residence/Home,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,25,25 Years Old,Responding to Disturbance Call,I,ROGERS,Rogers,Arkansas,75307,107,9,14,31,1.6,2.1,2024-01-12 00:00:00,14,Not Specified,Minor Injury,2024,5,F,25,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,NEW YORK,New York,New York,8299271,26248,5007,7059,8490,4.0,5.6,2024-12-19 00:00:00,22,Not Hispanic or Latino,Minor Injury,2024,5,F,27,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,MANKATO,Mankato,Minnesota,46137,41,1,11,9,1.1,1.3,2024-12-03 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,29,
Other,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,Responding to Disturbance Call,I,MANKATO,Mankato,Minnesota,46137,41,1,11,9,1.1,1.3,2024-12-03 00:00:00,0,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,I,GREENE,Greene,Missouri,96837,205,118,33,109,2.5,4.8,2024-11-19 00:00:00,14,Not Hispanic or Latino,None,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Hotel/Motel/Etc.,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,Attempting Other Arrests,I,WOODS CROSS,Woods Cross,Utah,11482,13,0,1,1,1.2,1.3,2024-05-21 00:00:00,23,Not Hispanic or Latino,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,HENRY,Henry,Illinois,16012,20,26,2,19,1.4,4.2,2024-04-03 00:00:00,8,Not Hispanic or Latino,Minor Injury,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,THOMASVILLE,Thomasville,North Carolina,27525,55,1,10,5,2.4,2.6,2024-09-21 00:00:00,15,Not Specified,None,2024,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,41,41 Years Old,Attempting Other Arrests,I,ROGERS,Rogers,Oklahoma,59393,55,0,6,5,1.0,1.1,2024-12-23 00:00:00,17,Not Specified,Minor Injury,2024,5,F,41,
,,None (no bias),Victim Was Stranger,Residence/Home,Intimidation,Person,f,t,10,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,District of Columbia,702250,2489,283,787,410,4.7,5.7,2024-08-31 00:00:00,23,Not Specified,None,2024,5,F,21,30
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,30,30 Years Old,"Handling, Transporting, Custody of Prisoners",I,HAMILTON,Hamilton,Tennessee,127086,177,172,16,105,1.5,3.7,2024-07-29 00:00:00,15,Not Hispanic or Latino,Minor Injury,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,33,33 Years Old,Investigating Suspicious Persons or Circumstances,I,BREA,Brea,California,48901,53,6,8,23,1.2,1.8,2024-11-22 00:00:00,19,Not Specified,None,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,All Other,I,MIAMI-DADE,Miami-Dade,Florida,1212003,2345,278,789,842,2.6,3.5,2024-01-19 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,I,VISALIA,Visalia,California,146090,135,14,17,58,1.0,1.5,2024-04-10 00:00:00,8,Not Specified,Minor Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,31,31 Years Old,Attempting Other Arrests,I,VISALIA,Visalia,California,146090,135,14,17,58,1.0,1.5,2024-04-10 00:00:00,8,Not Specified,Minor Injury,2024,5,F,31,
Personal Weapons,t,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,Louisiana,31364,25,29,4,33,0.9,2.9,2024-11-21 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,Louisiana,31364,25,29,4,33,0.9,2.9,2024-11-21 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,Louisiana,31364,25,29,4,33,0.9,2.9,2024-11-21 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Relationship Unknown,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,Louisiana,31364,25,29,4,33,0.9,2.9,2024-11-21 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,Louisiana,31364,25,29,4,33,0.9,2.9,2024-11-21 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,Louisiana,31364,25,29,4,33,0.9,2.9,2024-11-21 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,Louisiana,31364,25,29,4,33,0.9,2.9,2024-11-21 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,Louisiana,31364,25,29,4,33,0.9,2.9,2024-11-21 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Government/Public Building,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,27,27 Years Old,Responding to Disturbance Call,I,WASHINGTON,Washington,Louisiana,31364,25,29,4,33,0.9,2.9,2024-11-21 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,27,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,All Other,I,ATASCADERO STATE HOSPITAL,Atascadero State Hospital,California,0,119,7,20,6,0,0,2024-07-06 00:00:00,8,Hispanic or Latino,Minor Injury,2024,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,25,25 Years Old,Attempting Other Arrests,I,SHREVEPORT,Shreveport,Louisiana,175092,324,28,109,118,2.5,3.3,2024-10-13 00:00:00,6,Not Hispanic or Latino,None,2024,5,F,20,30
Personal Weapons,t,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,33,33 Years Old,Responding to Disturbance Call,I,LEBANON,Lebanon,Kentucky,6595,15,6,2,4,2.6,4.1,2024-08-31 00:00:00,23,Hispanic or Latino,None,2024,5,F,33,
None,f,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,All Other,I,WARRENVILLE,Warrenville,Illinois,15530,28,2,4,5,2.1,2.5,2024-06-22 00:00:00,15,Hispanic or Latino,Minor Injury,2024,5,F,39,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,23,23 Years Old,"Handling, Transporting, Custody of Prisoners",I,JONES,Jones,Georgia,25753,34,17,3,22,1.4,3.0,2024-12-04 00:00:00,11,Not Hispanic or Latino,Minor Injury,2024,5,F,23,
Personal Weapons,t,None (no bias),Victim Was Stranger,Drug Store/Doctor's Office/Hospital,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,29,29 Years Old,Responding to Disturbance Call,I,CLARKSVILLE,Clarksville,Tennessee,185349,290,19,48,61,1.8,2.3,2024-01-03 00:00:00,22,Not Hispanic or Latino,None,2024,5,F,29,
Personal Weapons,t,None (no bias),Victim Was Boyfriend/Girlfriend,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,39,39 Years Old,Responding to Disturbance Call,I,BULLITT,Bullitt,Kentucky,39590,43,18,1,21,1.1,2.1,2024-06-25 00:00:00,13,Not Hispanic or Latino,Minor Injury,2024,5,F,39,
Personal Weapons,t,None (no bias),Victim Was Parent,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,60,60 Years Old,Responding to Disturbance Call,I,BULLITT,Bullitt,Kentucky,39590,43,18,1,21,1.1,2.1,2024-06-25 00:00:00,13,Not Hispanic or Latino,Minor Injury,2024,5,F,60,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,26,26 Years Old,Responding to Disturbance Call,I,ST. LOUIS,St. Louis,Missouri,277294,721,124,139,240,3.1,4.4,2024-01-22 00:00:00,23,Not Hispanic or Latino,None,2024,5,F,26,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,40,40 Years Old,"Handling, Transporting, Custody of Prisoners",I,WINSTON-SALEM,Winston-Salem,North Carolina,254041,323,43,57,103,1.5,2.1,2024-03-03 00:00:00,1,Not Hispanic or Latino,None,2024,5,F,40,
Personal Weapons,t,None (no bias),Victim Was Stranger,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,"Handling, Transporting, Custody of Prisoners",I,OAKLAND,Oakland,Michigan,36357,812,40,143,141,26.3,31.2,2024-11-12 00:00:00,11,Unknown,None,2024,5,F,32,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,56,56 Years Old,Responding to Disturbance Call,I,CINCINNATI,Cincinnati,Ohio,311599,755,34,215,101,3.1,3.5,2024-05-07 00:00:00,8,Not Specified,None,2024,5,F,56,
Knife/Cutting Instrument,t,None (no bias),Victim Was Stranger,Hotel/Motel/Etc.,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,57,57 Years Old,Responding to Disturbance Call,I,CINCINNATI,Cincinnati,Ohio,311599,755,34,215,101,3.1,3.5,2024-05-07 00:00:00,8,Not Specified,None,2024,5,F,57,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,30,30 Years Old,Responding to Disturbance Call,I,NORTH LAS VEGAS,North Las Vegas,Nevada,293100,259,96,50,175,1.1,2.0,2024-07-20 00:00:00,16,Unknown,None,2024,5,F,30,
Personal Weapons,t,None (no bias),Victim Was Stranger,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Black or African American,20,32,32 Years Old,Responding to Disturbance Call,I,NORTH LAS VEGAS,North Las Vegas,Nevada,293100,259,96,50,175,1.1,2.0,2024-07-20 00:00:00,16,Unknown,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,Civil Disorder,I,LOWER PAXTON TOWNSHIP,Lower Paxton Township,Pennsylvania,55174,55,0,4,6,1.1,1.2,2024-08-31 00:00:00,14,Not Hispanic or Latino,Minor Injury,2024,5,F,33,
Personal Weapons,t,None (no bias),Victim Was Stranger,School-Elementary/Secondary,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,33,33 Years Old,Civil Disorder,I,LOWER PAXTON TOWNSHIP,Lower Paxton Township,Pennsylvania,55174,55,0,4,6,1.1,1.2,2024-08-31 00:00:00,14,Not Hispanic or Latino,Minor Injury,2024,5,F,33,
Personal Weapons,t,None (no bias),Relationship Unknown,Highway/Road/Alley/Street/Sidewalk,Simple Assault,Person,f,t,09,Assault Offenses,A    ,Unknown,98,35,35 Years Old,All Other,I,WASHINGTON,Washington,District of Columbia,702250,2489,283,787,410,4.7,5.7,2024-10-06 00:00:00,0,Unknown,None,2024,5,F,20,50
Other,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",I,HUNTSVILLE,Huntsville,Alabama,228697,396,25,41,91,1.9,2.4,2024-01-15 00:00:00,15,Not Specified,None,2024,5,F,22,
Personal Weapons,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,45,45 Years Old,Responding to Disturbance Call,I,FRONT ROYAL,Front Royal,Virginia,15524,31,1,3,12,2.2,3.0,2024-07-14 00:00:00,2,Not Hispanic or Latino,Minor Injury,2024,5,F,45,
Personal Weapons,t,None (no bias),Relationship Unknown,Residence/Home,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,24,24 Years Old,Responding to Disturbance Call,I,HARRIS,Harris,Texas,2151209,1657,1241,392,1280,1.0,2.1,2024-03-24 00:00:00,0,Not Hispanic or Latino,None,2024,5,F,24,
Other,t,None (no bias),Victim Was Acquaintance,Jail/Prison/Penitentiary/Corrections Facility,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,22,22 Years Old,"Handling, Transporting, Custody of Prisoners",I,WEBER,Weber,Utah,84923,128,32,35,57,1.9,3.0,2024-05-30 00:00:00,18,Hispanic or Latino,None,2024,5,F,22,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,Field/Woods,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,Responding to Disturbance Call,I,GREEN,Green,Kentucky,9473,3,0,2,1,0.5,0.6,2024-07-12 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,28,
Other,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,55,55 Years Old,Investigating Suspicious Persons or Circumstances,I,ARLINGTON,Arlington,Texas,399840,595,56,141,146,1.8,2.3,2024-12-31 00:00:00,16,Not Hispanic or Latino,Minor Injury,2024,5,F,55,
Other,t,None (no bias),Relationship Unknown,Parking/Drop Lot/Garage,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,55,55 Years Old,Investigating Suspicious Persons or Circumstances,I,ARLINGTON,Arlington,Texas,399840,595,56,141,146,1.8,2.3,2024-12-31 00:00:00,16,Not Hispanic or Latino,Minor Injury,2024,5,F,55,
Personal Weapons,t,None (no bias),Victim Was Stranger,Service/Gas Station,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,32,32 Years Old,Investigating Suspicious Persons or Circumstances,I,HERNANDO,Hernando,Florida,212610,268,135,37,187,1.4,2.9,2024-08-12 00:00:00,0,Unknown,None,2024,5,F,32,
Personal Weapons,t,None (no bias),Victim was Otherwise Known,School-Elementary/Secondary,Simple Assault,Person,f,t,09,Assault Offenses,A    ,White,10,28,28 Years Old,All Other,I,FAYETTE COUNTY SCHOOLS,Fayette County Schools,Kentucky,0,72,3,12,2,0,0,2024-03-20 00:00:00,13,Not Hispanic or Latino,Minor Injury,2024,5,F,28,
,,None (no bias),Relationship Unknown,Service/Gas Station,Intimidation,Person,f,t,10,Assault Offenses,A    ,White,10,39,39 Years Old,Investigating Suspicious Persons or Circumstances,I,AURORA,Aurora,Colorado,397852,602,56,71,136,1.7,2.2,2024-05-19 00:00:00,4,Not Hispanic or Latino,Minor Injury,2024,5,F,30,49
Motor Vehicle/Vessel,f,None (no bias),Victim Was Stranger,Highway/Road/Alley/Street/Sidewalk,Aggravated Assault,Person,f,t,04,Assault Offenses,A    ,White,10,28,28 Years Old,Traffic Pursuits and Stops,I,CUMBERLAND,Cumberland,Tennessee,53374,56,33,4,27,1.1,2.2,2024-03-07 00:00:00,15,Not Hispanic or Latino,None,2024,5,F,28,
